,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS,Bare
344,344,2023-07-08 05:00:00,10680.0,0.0096764124964522,103.3440854621105,2235.6050006530427,0.1023115161056588,2159.991789540059,0.080352783203125,6.482638762893658e-06,787.6,0.061,0.046,0.0540165547747141,0.0057267729055806,0.0033115881295211,14.3,14.5,787.6,64.4,11.1,2023-07-08,0.080352783203125,1038.2972286917475
345,345,2023-07-08 05:30:00,10490.0,0.0097636511947144,102.42070103255492,2207.359514538319,0.110556878944124,2130.849702752196,0.086883544921875,6.649217749049544e-06,788.2,0.061,0.046,0.0540165547747141,0.0057267729055806,0.0033115881295211,14.0,14.3,788.2,68.6,10.5,2023-07-08,0.086883544921875,1038.2972286917475
346,346,2023-07-08 06:00:00,10346.0,0.0098313637076755,101.7152889196113,2162.96068037853,0.1246103787552836,2093.066050129548,0.096038818359375,6.183966361360946e-06,788.3,0.061,0.046,0.0540165547747141,0.0057267729055806,0.0033115881295211,13.8,14.2,788.3,63.8,10.5,2023-07-08,0.096038818359375,1038.2972286917475
347,347,2023-07-08 06:30:00,10234.0,0.0098850141125975,101.1632344283238,2145.5755889084685,0.1305159542866555,2073.907311096201,0.101043701171875,6.399467916217048e-06,788.4,0.061,0.046,0.0540165547747141,0.0057267729055806,0.0033115881295211,13.5,14.1,788.4,69.9,9.6,2023-07-08,0.101043701171875,1038.2972286917475
348,348,2023-07-08 07:00:00,10134.0,0.0099336659180358,100.66777041337512,2127.9347699792875,0.1367623068557287,2058.131270201643,0.105255126953125,6.280733508135577e-06,788.7,0.061,0.046,0.0540165547747141,0.0057267729055806,0.0033115881295211,13.3,14.0,788.7,73.6,8.5,2023-07-08,0.105255126953125,1038.2972286917475
349,349,2023-07-08 07:30:00,10306.0,0.009850424143769,101.51847122568384,2162.352654293298,0.124812896009828,2094.586932328346,0.095672607421875,5.991256594605857e-06,788.8,0.06,0.046,0.0534821177897332,0.0063818409935355,0.0036903905964367,13.1,13.9,788.8,74.4,7.6,2023-07-08,0.095672607421875,1038.2972286917475
350,350,2023-07-08 08:00:00,10386.0,0.0098124134901577,101.91172650877816,2179.924740544808,0.1190731055170209,2111.3956824756306,0.091522216796875,6.010510684679937e-06,789.1,0.06,0.045,0.0530165547747141,0.0069524891384836,0.0040203760269926,12.8,13.8,789.1,77.6,7.0,2023-07-08,0.091522216796875,1038.2972286917475
351,351,2023-07-08 08:30:00,10204.0,0.009899534534829,101.01485039339512,2142.3857478494224,0.1316260239497673,2075.9067508725266,0.100494384765625,5.930384570943456e-06,789.2,0.06,0.045,0.0530165547747141,0.0069524891384836,0.0040203760269926,12.6,13.6,789.2,79.1,6.5,2023-07-08,0.100494384765625,1038.2972286917475
352,352,2023-07-08 09:00:00,10322.0,0.009842786674783,101.59724405711012,2169.08405287509,0.1225866674271503,2101.933818797821,0.093841552734375,5.916089470381008e-06,789.2,0.06,0.045,0.0530165547747141,0.0069524891384836,0.0040203760269926,12.4,13.5,789.2,81.0,6.1,2023-07-08,0.093841552734375,1038.2972286917475
353,353,2023-07-08 09:30:00,10220.0,0.0098917823531116,101.09401564880088,2154.49893834297,0.1274547022053909,2088.6858682369643,0.097198486328125,5.835059144376584e-06,789.3,0.06,0.045,0.0530165547747141,0.0069524891384836,0.0040203760269926,12.1,13.4,789.3,83.1,5.5,2023-07-08,0.097198486328125,1038.2972286917475
354,354,2023-07-08 10:00:00,10194.0,0.0099043889138462,100.96534058774824,2151.0017894840366,0.1286467756886897,2084.889020422198,0.098175048828125,5.872305557704294e-06,789.4,0.06,0.045,0.0530165547747141,0.0069524891384836,0.0040203760269926,11.9,13.3,789.4,85.3,5.2,2023-07-08,0.098175048828125,1038.2972286917475
