,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,BaroPress,airRH,airT,date,CRNS,Bare
117,117,2023-07-03 11:30:00,12290.0,0.0090203639068612,110.86027241532469,2717.5501747492062,0.0383404761699737,2630.7949675548284,0.047760009765625,6.10681535741346e-06,795.4,0.037,0.037,0.0056568542494923,0.004,16.0,795.4,86.4,5.6,2023-07-03,0.047760009765625,944.1247911270029
118,118,2023-07-03 12:00:00,11848.0,0.0091870795571828,108.84851859350222,2625.3046608934483,0.0529981141145664,2541.034469074116,0.059600830078125,6.141432266103972e-06,795.4,0.037,0.037,0.0056568542494923,0.004,15.8,795.4,89.8,5.1,2023-07-03,0.059600830078125,944.1247911270029
119,119,2023-07-03 12:30:00,12222.0,0.0090454225688209,110.55315463612968,2711.284665337386,0.0392745746113998,2624.466503908968,0.048553466796875,6.125983043644333e-06,795.7,0.037,0.037,0.0056568542494923,0.004,15.6,795.7,88.4,5.3,2023-07-03,0.048553466796875,944.1247911270029
120,120,2023-07-03 13:00:00,12068.0,0.0091029540237716,109.85444915887568,2678.270295297992,0.0443387766690911,2591.3976247073656,0.052764892578125,6.2080521481814365e-06,795.7,0.037,0.037,0.0056568542494923,0.004,15.4,795.7,81.2,6.8,2023-07-03,0.052764892578125,944.1247911270029
121,121,2023-07-03 13:30:00,12402.0,0.008979540974006,111.36426715962352,2760.848282087208,0.0321072308805376,2668.9394622370205,0.043182373046875,6.377121723788734e-06,796.0,0.037,0.037,0.0056568542494923,0.004,15.4,796.0,71.0,9.3,2023-07-03,0.043182373046875,944.1247911270029
122,122,2023-07-03 14:00:00,12222.0,0.0090454225688209,110.55315463612968,2713.3606080174536,0.0389641511652646,2621.3555373289496,0.048919677734375,6.499681485704798e-06,795.8,0.037,0.037,0.0056568542494923,0.004,15.5,795.8,65.8,10.8,2023-07-03,0.048919677734375,944.1247911270029
123,123,2023-07-03 14:30:00,12050.0,0.0091097503734855,109.77249200050076,2684.4239056958545,0.0433762822514169,2588.229942468584,0.053131103515625,6.882578940010549e-06,796.0,0.037,0.037,0.0056568542494923,0.004,15.6,796.0,57.1,14.0,2023-07-03,0.053131103515625,944.1247911270029
124,124,2023-07-03 15:00:00,12140.0,0.0090759199478348,110.18166816671456,2716.9854000579285,0.0384243327138301,2615.6474096642164,0.049652099609375,7.174626995984616e-06,795.9,0.037,0.037,0.0056568542494923,0.004,15.8,795.9,47.3,17.8,2023-07-03,0.049652099609375,944.1247911270029
125,125,2023-07-03 15:30:00,12046.0,0.0091112627417824,109.754270987511,2684.336304345002,0.0433899232225333,2596.565175967968,0.052093505859375,6.2597745717492455e-06,795.7,0.037,0.037,0.0056568542494923,0.004,16.2,795.7,37.1,19.6,2023-07-03,0.052093505859375,944.1247911270029
126,126,2023-07-03 16:00:00,12138.0,0.0090766676448289,110.17259187293362,2702.899279801015,0.0405379508078863,2610.6897335126423,0.050262451171875,6.540739669696018e-06,795.4,0.037,0.037,0.0056568542494923,0.004,16.7,795.4,34.7,21.5,2023-07-03,0.050262451171875,944.1247911270029
127,127,2023-07-03 16:30:00,12230.0,0.0090424636473911,110.58933040759402,2720.673575458728,0.0378779405005244,2628.5636922349177,0.048004150390625,6.48924195087092e-06,795.3,0.038,0.038,0.0042426406871192,0.0029999999999999,17.3,795.3,31.4,23.1,2023-07-03,0.048004150390625,944.1247911270029
128,128,2023-07-03 17:00:00,12216.0,0.009047643667091,110.5260150371848,2718.358616130998,0.0382205583033425,2627.3135321561567,0.048187255859375,6.417277774322244e-06,795.0,0.038,0.038,0.0042426406871192,0.0029999999999999,18.3,795.0,29.5,24.0,2023-07-03,0.048187255859375,944.1247911270029
129,129,2023-07-03 17:30:00,12068.0,0.0091029540237716,109.85444915887568,2698.0191746308224,0.0412802797825814,2591.7077018282675,0.052703857421875,7.596269349496061e-06,794.8,0.039,0.039,0.0028284271247461,0.002,20.0,794.8,33.0,25.0,2023-07-03,0.052703857421875,944.1247911270029
130,130,2023-07-03 18:00:00,12328.0,0.0090064509291252,111.03152705425607,2738.651097560244,0.0352552681925084,2652.3835050834195,0.045135498046875,6.023065690795848e-06,794.4,0.039,0.039,0.0028284271247461,0.002,22.1,794.4,24.6,26.1,2023-07-03,0.045135498046875,944.1247911270029
131,131,2023-07-03 18:30:00,12350.0,0.0089984254133169,111.13055385446434,2730.5331435434696,0.0364312936066841,2660.202929939854,0.044219970703125,4.895909813389183e-06,794.3,0.04,0.04,0.001414213562373,0.001,24.0,794.3,18.5,27.5,2023-07-03,0.044219970703125,944.1247911270029
132,132,2023-07-03 19:00:00,12286.0,0.0090218321845476,110.84223021935276,2734.681849895846,0.0358285970235447,2642.5679294130314,0.046295166015625,6.455135261757475e-06,794.1,0.04,0.04,0.001414213562373,0.001,25.7,794.1,24.8,27.2,2023-07-03,0.046295166015625,944.1247911270029
133,133,2023-07-03 19:30:00,12438.0,0.008966536563165,111.52578177264664,2745.1475085539323,0.0343237948888943,2671.3699769192,0.042938232421875,5.114419184286959e-06,793.9,0.041,0.041,0.0,0.0,27.2,793.9,18.8,28.0,2023-07-03,0.042938232421875,944.1247911270029
134,134,2023-07-03 20:00:00,12536.0,0.0089314199121113,111.96428001822724,2772.049972631392,0.03055510480779,2691.614640764786,0.040618896484375,5.534013525397081e-06,793.6,0.041,0.041,0.0,0.0,28.5,793.6,19.9,28.4,2023-07-03,0.040618896484375,944.1247911270029
135,135,2023-07-03 20:30:00,12328.0,0.0090064509291252,111.03152705425607,2730.722443598067,0.0364037162223623,2641.181720998563,0.046478271484375,6.278104669729187e-06,793.3,0.042,0.042,0.001414213562373,0.001,29.6,793.3,22.7,28.3,2023-07-03,0.046478271484375,944.1247911270029
136,136,2023-07-03 21:00:00,12392.0,0.0089831633635091,111.31936040060596,2718.55924856908,0.0381908195140408,2642.758796801572,0.046295166015625,5.3115406198534805e-06,792.8,0.042,0.042,0.001414213562373,0.001,30.4,792.8,19.1,28.4,2023-07-03,0.046295166015625,944.1247911270029
137,137,2023-07-03 21:30:00,12480.0,0.0089514359254929,111.71392035015153,2730.564745038533,0.0364266893611423,2648.212006726288,0.045623779296875,5.75879387908707e-06,792.5,0.042,0.042,0.001414213562373,0.001,31.1,792.5,19.5,29.5,2023-07-03,0.045623779296875,944.1247911270029
138,138,2023-07-03 22:00:00,12518.0,0.0089378389809542,111.88386836358492,2724.930073472247,0.0372509161920945,2650.4820716412,0.045379638671875,5.201569613792037e-06,792.2,0.042,0.042,0.001414213562373,0.001,31.5,792.2,18.1,29.0,2023-07-03,0.045379638671875,944.1247911270029
139,139,2023-07-03 22:30:00,12272.0,0.0090269768084264,110.77905939300985,2661.955664504725,0.0469332607933155,2598.395589006295,0.051849365234375,4.529866199496758e-06,792.2,0.042,0.042,0.001414213562373,0.001,31.7,792.2,17.5,27.1,2023-07-03,0.051849365234375,944.1247911270029
140,140,2023-07-03 23:00:00,12720.0,0.0088665862766488,112.78297743897348,2771.493147649813,0.0306316940414465,2694.036818243,0.040374755859375,5.324264541536656e-06,792.5,0.042,0.042,0.001414213562373,0.001,31.4,792.5,23.0,25.1,2023-07-03,0.040374755859375,944.1247911270029
141,141,2023-07-03 23:30:00,12416.0,0.0089744769827217,111.42710621747295,2714.062407824564,0.0388594173705371,2635.398901473425,0.047210693359375,5.527556372132914e-06,792.8,0.042,0.042,0.001414213562373,0.001,29.8,792.8,26.9,23.0,2023-07-03,0.047210693359375,944.1247911270029
334,334,2023-07-08 00:00:00,13258.0,0.0086848234174059,115.14338886796756,2750.7617932476496,0.0335256121313626,2681.480311056849,0.041778564453125,4.78463483640154e-06,788.0,0.039,0.039,0.0028284271247461,0.002,30.7,788.0,17.3,28.3,2023-07-08,0.041778564453125,949.6581325683692
335,335,2023-07-08 00:30:00,13154.0,0.0087190884076712,114.69088891450794,2737.795275698328,0.0353786141516055,2666.1644073026177,0.043548583984375,4.975302945498197e-06,787.9,0.038,0.038,0.0042426406871192,0.0029999999999999,29.9,787.9,18.8,27.5,2023-07-08,0.043548583984375,949.6581325683692
336,336,2023-07-08 01:00:00,13364.0,0.008650311892618,115.6027681329474,2796.5815269538107,0.0272381696070636,2708.7289903597525,0.038787841796875,6.006133620624117e-06,787.9,0.038,0.038,0.0042426406871192,0.0029999999999999,28.8,787.9,25.8,25.2,2023-07-08,0.038787841796875,949.6581325683692
337,337,2023-07-08 01:30:00,13042.0,0.0087564465704078,114.20157617125956,2727.4593898286626,0.0368801178949523,2645.387914598449,0.045989990234375,5.745252427841134e-06,788.0,0.038,0.038,0.0042426406871192,0.0029999999999999,27.6,788.0,27.8,23.1,2023-07-08,0.045989990234375,949.6581325683692
338,338,2023-07-08 02:00:00,13422.0,0.0086316015186772,115.85335558368604,2802.939226975738,0.0263964320232007,2709.4394667012502,0.038665771484375,6.390535988715876e-06,788.0,0.037,0.037,0.0056568542494923,0.004,26.3,788.0,34.1,21.4,2023-07-08,0.038665771484375,949.6581325683692
339,339,2023-07-08 02:30:00,13332.0,0.0086606870830249,115.46428019088847,2790.967209423497,0.0279875313399877,2697.1541252974225,0.040008544921875,6.441157067642457e-06,788.3,0.037,0.037,0.0056568542494923,0.004,25.3,788.3,38.4,19.5,2023-07-08,0.040008544921875,949.6581325683692
340,340,2023-07-08 03:00:00,13288.0,0.0086750141185969,115.2735876079165,2791.464940938077,0.0279208666114187,2697.345754437775,0.040008544921875,6.461714799766272e-06,788.5,0.036,0.036,0.0070710678118654,0.005,24.3,788.5,42.6,17.8,2023-07-08,0.040008544921875,949.6581325683692
341,341,2023-07-08 03:30:00,13016.0,0.0087651878899518,114.08768557561328,2739.2606824908485,0.0351675019595541,2650.448502729703,0.045379638671875,6.205251654136725e-06,788.8,0.036,0.036,0.0070710678118654,0.005,23.4,788.8,41.4,17.6,2023-07-08,0.045379638671875,949.6581325683692
342,342,2023-07-08 04:00:00,13156.0,0.0087184256363269,114.69960767151734,2776.295098536764,0.0299731272625404,2684.8123480237728,0.041412353515625,6.31003135376237e-06,789.1,0.036,0.036,0.0070710678118654,0.005,22.7,789.1,41.6,17.8,2023-07-08,0.041412353515625,949.6581325683692
343,343,2023-07-08 04:30:00,13194.0,0.0087058616275928,114.86513831445988,2788.5139393255195,0.0283167751075639,2696.489368446038,0.040130615234375,6.319916332444091e-06,789.3,0.036,0.036,0.0070710678118654,0.005,22.2,789.3,44.5,16.7,2023-07-08,0.040130615234375,949.6581325683692
344,344,2023-07-08 05:00:00,13040.0,0.0087571180513007,114.19281938896158,2770.626227805989,0.0307510526330041,2675.962648672419,0.042388916015625,6.551022840636267e-06,789.6,0.035,0.035,0.0084852813742385,0.0059999999999999,21.8,789.6,50.2,15.3,2023-07-08,0.042388916015625,949.6581325683692
345,345,2023-07-08 05:30:00,12742.0,0.008858928563208,112.88046775239728,2709.6242802662496,0.0395235252420365,2618.618413361622,0.049224853515625,6.435812957580544e-06,789.8,0.035,0.035,0.0084852813742385,0.0059999999999999,21.4,789.8,52.1,14.4,2023-07-08,0.049224853515625,949.6581325683692
346,346,2023-07-08 06:00:00,12734.0,0.0088617108900867,112.8450264743644,2699.6978092528902,0.0410243450567096,2608.246731582154,0.050567626953125,6.493014847397904e-06,790.0,0.035,0.035,0.0084852813742385,0.0059999999999999,21.0,790.0,54.2,13.9,2023-07-08,0.050567626953125,949.6581325683692
347,347,2023-07-08 06:30:00,13198.0,0.0087045422577849,114.88254871824527,2801.94778188375,0.0265272209584169,2709.8265988472413,0.038665771484375,6.295413273805517e-06,790.2,0.035,0.035,0.0084852813742385,0.0059999999999999,20.6,790.2,57.3,12.5,2023-07-08,0.038665771484375,949.6581325683692
348,348,2023-07-08 07:00:00,12996.0,0.0087719298245614,114.0,2763.8884073902627,0.0316836063876029,2672.238648115345,0.042816162109375,6.351295628282755e-06,790.4,0.035,0.035,0.0084852813742385,0.0059999999999999,20.2,790.4,62.7,11.2,2023-07-08,0.042816162109375,949.6581325683692
349,349,2023-07-08 07:30:00,12926.0,0.0087956496920105,113.69256791892776,2752.555961855014,0.0332718533711744,2661.716829471513,0.044036865234375,6.3200042041438025e-06,790.6,0.035,0.035,0.0084852813742385,0.0059999999999999,19.8,790.6,67.3,10.0,2023-07-08,0.044036865234375,949.6581325683692
350,350,2023-07-08 08:00:00,12686.0,0.0088784600829615,112.63214461245067,2696.4619278577707,0.0415182647207782,2609.17557581939,0.050445556640625,6.195113665852313e-06,790.7,0.034,0.034,0.0098994949366116,0.0069999999999999,19.4,790.7,68.1,9.5,2023-07-08,0.050445556640625,949.6581325683692
351,351,2023-07-08 08:30:00,12840.0,0.0088250563702275,113.31372379372236,2730.54374303868,0.0364297492682101,2642.7720287991747,0.046295166015625,6.150368241504914e-06,790.8,0.034,0.034,0.0098994949366116,0.0069999999999999,19.0,790.8,69.8,9.0,2023-07-08,0.046295166015625,949.6581325683692
352,352,2023-07-08 09:00:00,12852.0,0.008820935400416,113.3666617661471,2735.004315997573,0.0357818991983667,2649.7156258952373,0.045440673828125,5.960715827935927e-06,790.9,0.034,0.034,0.0098994949366116,0.0069999999999999,18.6,790.9,70.3,8.4,2023-07-08,0.045440673828125,949.6581325683692
353,353,2023-07-08 09:30:00,12760.0,0.0088526778974563,112.96016997154352,2724.0710425434995,0.0373771539829186,2640.25743278616,0.046600341796875,5.878608142984406e-06,791.0,0.034,0.034,0.0098994949366116,0.0069999999999999,18.3,791.0,71.6,7.9,2023-07-08,0.046600341796875,949.6581325683692
354,354,2023-07-08 10:00:00,12776.0,0.0088471328434219,113.03096920755831,2727.141949470203,0.0369265816204916,2645.4927949774974,0.045989990234375,5.715462096003951e-06,791.1,0.034,0.034,0.0098994949366116,0.0069999999999999,18.0,791.1,71.9,7.4,2023-07-08,0.045989990234375,949.6581325683692
355,355,2023-07-08 10:30:00,12594.0,0.0089108299425589,112.22299229658778,2690.2145836561645,0.0424784438304776,2609.7051903052547,0.050384521484375,5.712962127760952e-06,791.2,0.034,0.034,0.0098994949366116,0.0069999999999999,17.7,791.2,76.2,6.5,2023-07-08,0.050384521484375,949.6581325683692
356,356,2023-07-08 11:00:00,12892.0,0.0088072404140473,113.54294341789806,2758.9027024414327,0.0323792752218649,2675.964377724122,0.042388916015625,5.739593975756445e-06,791.3,0.034,0.034,0.0098994949366116,0.0069999999999999,17.4,791.3,79.1,6.0,2023-07-08,0.042388916015625,949.6581325683692
357,357,2023-07-08 11:30:00,12504.0,0.008942841169862,111.82128598795492,2677.998059787917,0.0443815587182185,2599.208728866472,0.051727294921875,5.613484086623458e-06,791.5,0.034,0.034,0.0098994949366116,0.0069999999999999,17.1,791.5,78.9,5.7,2023-07-08,0.051727294921875,949.6581325683692
358,358,2023-07-08 12:00:00,12796.0,0.0088402161565359,113.11940593903418,2738.902010942962,0.0352191333016357,2659.293753189691,0.044342041015625,5.543678631451232e-06,791.6,0.033,0.033,0.0113137084989847,0.008,16.9,791.6,76.4,6.0,2023-07-08,0.044342041015625,949.6581325683692
359,359,2023-07-08 12:30:00,12584.0,0.0089143697790083,112.17842929904128,2711.296761391072,0.039272763162316,2632.1949511948915,0.047576904296875,5.565120988858853e-06,791.7,0.033,0.033,0.0113137084989847,0.008,16.6,791.7,77.2,5.9,2023-07-08,0.047576904296875,949.6581325683692
360,360,2023-07-08 13:00:00,12848.0,0.0088223084155073,113.34901852243804,2772.825330052254,0.0304485549594395,2691.3304861314728,0.040679931640625,5.607500766210389e-06,791.9,0.033,0.033,0.0113137084989847,0.008,16.5,791.9,78.3,5.8,2023-07-08,0.040679931640625,949.6581325683692
361,361,2023-07-08 13:30:00,12642.0,0.0088938972337812,112.43664882946308,2728.563703978896,0.0367186425316265,2646.252056634579,0.045867919921875,5.760183584227602e-06,791.8,0.033,0.033,0.0113137084989847,0.008,16.3,791.8,67.5,8.5,2023-07-08,0.045867919921875,949.6581325683692
362,362,2023-07-08 14:00:00,12570.0,0.0089193326448203,112.1160113453917,2714.499816722794,0.038794193503628,2628.076326366556,0.048065185546875,6.08975846911451e-06,791.9,0.033,0.033,0.0113137084989847,0.008,16.3,791.9,57.9,11.8,2023-07-08,0.048065185546875,949.6581325683692
363,363,2023-07-08 14:30:00,12684.0,0.0088791600285721,112.6232658024087,2741.404582452186,0.0348594270969361,2648.0535845237023,0.045684814453125,6.5282749335744334e-06,791.7,0.033,0.033,0.0113137084989847,0.008,16.4,791.7,53.5,14.2,2023-07-08,0.045684814453125,949.6581325683692
364,364,2023-07-08 15:00:00,12642.0,0.0088938972337812,112.43664882946308,2722.644063250265,0.0375871954085236,2632.929094938287,0.047515869140625,6.310038144466635e-06,791.5,0.033,0.033,0.0113137084989847,0.008,16.6,791.5,43.9,16.9,2023-07-08,0.047515869140625,949.6581325683692
365,365,2023-07-08 15:30:00,12752.0,0.0088554543371976,112.92475370794484,2738.660009730979,0.0352539845016676,2650.04617044079,0.045440673828125,6.192333711753562e-06,791.2,0.033,0.033,0.0113137084989847,0.008,16.9,791.2,38.7,18.7,2023-07-08,0.045440673828125,949.6581325683692
366,366,2023-07-08 16:00:00,12886.0,0.0088092905961307,113.51651862174069,2777.600947555466,0.0297947856293152,2672.0527178371813,0.042877197265625,7.314963636709211e-06,790.9,0.033,0.033,0.0113137084989847,0.008,17.4,790.9,43.1,19.7,2023-07-08,0.042877197265625,949.6581325683692
367,367,2023-07-08 16:30:00,12620.0,0.0089016460665506,112.33877335986894,2714.105242375919,0.0388530283253397,2613.0883234840267,0.049957275390625,7.158899553341539e-06,790.7,0.034,0.034,0.0098994949366116,0.0069999999999999,18.1,790.7,38.2,21.4,2023-07-08,0.049957275390625,949.6581325683692
368,368,2023-07-08 17:00:00,12904.0,0.0088031443404605,113.59577456930342,2775.3905876374947,0.0300968450603222,2672.501794666613,0.042816162109375,7.1294545873896765e-06,790.6,0.034,0.034,0.0098994949366116,0.0069999999999999,19.1,790.6,35.5,22.6,2023-07-08,0.042816162109375,949.6581325683692
369,369,2023-07-08 17:30:00,12594.0,0.0089108299425589,112.22299229658778,2717.592698328994,0.0383341651008569,2608.2987912299536,0.050567626953125,7.759698579703077e-06,790.6,0.034,0.034,0.0098994949366116,0.0069999999999999,20.8,790.6,36.7,23.5,2023-07-08,0.050567626953125,949.6581325683692
370,370,2023-07-08 18:00:00,12858.0,0.0088188770792118,113.39312148450628,2760.2514011852013,0.0321906127801784,2647.0153397169342,0.045806884765625,7.92199451888501e-06,790.3,0.035,0.035,0.0084852813742385,0.0059999999999999,22.8,790.3,35.4,24.5,2023-07-08,0.045806884765625,949.6581325683692
371,371,2023-07-08 18:30:00,12920.0,0.0087976917884723,113.66617790706258,2745.8996101918515,0.0342165042726298,2657.843896701515,0.044525146484375,6.1352789114359295e-06,790.2,0.036,0.036,0.0070710678118654,0.005,24.8,790.2,24.1,26.8,2023-07-08,0.044525146484375,949.6581325683692
372,372,2023-07-08 19:00:00,13084.0,0.0087423810564529,114.38531374263044,2775.403874025442,0.0300950266538244,2689.6230084695253,0.040863037109375,5.906160611838736e-06,790.1,0.036,0.036,0.0070710678118654,0.005,26.5,790.1,23.2,26.8,2023-07-08,0.040863037109375,949.6581325683692
373,373,2023-07-08 19:30:00,12970.0,0.0087807176422562,113.8859078200635,2750.318259985255,0.0335884414571587,2666.1885065614297,0.043548583984375,5.8433917665738816e-06,790.1,0.037,0.037,0.0056568542494923,0.004,28.0,790.1,22.7,27.0,2023-07-08,0.043548583984375,949.6581325683692
374,374,2023-07-08 20:00:00,12838.0,0.0088257437602173,113.30489839367053,2717.782626848075,0.0383059818474562,2633.297979851749,0.047454833984375,5.94133482766751e-06,789.8,0.037,0.037,0.0056568542494923,0.004,29.2,789.8,22.7,27.3,2023-07-08,0.047454833984375,949.6581325683692
375,375,2023-07-08 20:30:00,13052.0,0.0087530914813654,114.24535001478178,2743.939363781902,0.0344963791539373,2673.299018372819,0.042694091796875,4.893408988751635e-06,789.6,0.038,0.038,0.0042426406871192,0.0029999999999999,30.2,789.6,18.8,27.2,2023-07-08,0.042694091796875,949.6581325683692
376,376,2023-07-08 21:00:00,13044.0,0.0087557752439553,114.21033228215389,2788.1795584547863,0.028361736199526,2704.9601644907743,0.039154052734375,5.697310845657325e-06,789.6,0.038,0.038,0.0042426406871192,0.0029999999999999,31.0,789.6,20.6,28.3,2023-07-08,0.039154052734375,949.6581325683692
377,377,2023-07-08 21:30:00,13430.0,0.0086290302938603,115.88787684654508,2833.6760573497745,0.0224266392134549,2759.886994078548,0.033477783203125,4.951159730757665e-06,789.4,0.038,0.038,0.0042426406871192,0.0029999999999999,31.7,789.4,18.1,28.1,2023-07-08,0.033477783203125,949.6581325683692
378,378,2023-07-08 22:00:00,13048.0,0.0087544330541346,114.22784249034908,2730.994742543821,0.0363640604604952,2679.4345607353653,0.042022705078125,3.563506254752555e-06,789.3,0.038,0.038,0.0042426406871192,0.0029999999999999,32.1,789.3,12.4,29.0,2023-07-08,0.042022705078125,949.6581325683692
379,379,2023-07-08 22:30:00,12964.0,0.0087827493535885,113.85956261992229,2726.57096562549,0.0370102092387738,2662.1849820181847,0.043975830078125,4.478776034793064e-06,789.3,0.038,0.038,0.0042426406871192,0.0029999999999999,32.1,789.3,15.5,29.1,2023-07-08,0.043975830078125,949.6581325683692
380,380,2023-07-08 23:00:00,13136.0,0.0087250601594972,114.61239025515522,2773.302724405796,0.0303830077944326,2714.143598147121,0.038177490234375,4.036409038595296e-06,789.1,0.038,0.038,0.0042426406871192,0.0029999999999999,32.2,789.1,14.2,28.8,2023-07-08,0.038177490234375,949.6581325683692
381,381,2023-07-08 23:30:00,13344.0,0.0086567920133055,115.5162326255492,2816.468228424498,0.0246290254220929,2757.1202933674776,0.033721923828125,3.986172953835577e-06,789.1,0.038,0.038,0.0042426406871192,0.0029999999999999,32.0,789.1,16.1,26.3,2023-07-08,0.033721923828125,949.6581325683692
382,382,2023-07-09 00:00:00,13034.0,0.0087591334212137,114.16654501210064,2755.180777486258,0.0329017540378323,2687.1948404025907,0.041168212890625,4.685178819017522e-06,788.8,0.038,0.038,0.0042426406871192,0.0029999999999999,31.1,788.8,18.0,27.2,2023-07-09,0.041168212890625,948.3982807133185
383,383,2023-07-09 00:30:00,13444.0,0.0086245361741361,115.94826432508596,2832.3159388490803,0.0225988944045301,2762.45031720964,0.033172607421875,4.683551411142347e-06,788.6,0.038,0.038,0.0042426406871192,0.0029999999999999,29.9,788.6,18.5,26.7,2023-07-09,0.033172607421875,948.3982807133185
384,384,2023-07-09 01:00:00,13090.0,0.0087403772253406,114.41153787970862,2761.729745992608,0.0319842200337901,2695.590145023595,0.040191650390625,4.543745003717389e-06,788.9,0.037,0.037,0.0056568542494923,0.004,28.7,788.9,19.3,25.4,2023-07-09,0.040191650390625,948.3982807133185
385,385,2023-07-09 01:30:00,13340.0,0.0086580897858956,115.49891774384729,2806.9891869614385,0.0258639815647119,2751.073565015341,0.034332275390625,3.7638923715131673e-06,789.1,0.037,0.037,0.0056568542494923,0.004,27.4,789.1,17.6,23.7,2023-07-09,0.034332275390625,948.3982807133185
386,386,2023-07-09 02:00:00,13300.0,0.0086710996952412,115.32562594670796,2787.922262964294,0.0283963462706046,2733.7893878190503,0.036102294921875,3.666927142612041e-06,789.3,0.036,0.036,0.0070710678118654,0.005,26.1,789.3,18.9,22.0,2023-07-09,0.036102294921875,948.3982807133185
387,387,2023-07-09 02:30:00,13048.0,0.0087544330541346,114.22784249034908,2740.12438852388,0.0350432770366828,2685.898033188731,0.041290283203125,3.738756099662994e-06,789.5,0.036,0.036,0.0070710678118654,0.005,25.0,789.5,21.9,19.8,2023-07-09,0.041290283203125,948.3982807133185
388,388,2023-07-09 03:00:00,13274.0,0.0086795876530009,115.2128465059344,2813.904202406955,0.0249615287707593,2750.223825751368,0.034454345703125,4.287891855640295e-06,790.0,0.036,0.036,0.0070710678118654,0.005,24.0,790.0,29.3,17.2,2023-07-09,0.034454345703125,948.3982807133185
389,389,2023-07-09 03:30:00,13378.0,0.0086457844570207,115.66330446602328,2854.6088685124896,0.019814042706855,2787.16507615136,0.030792236328125,4.481109240660114e-06,790.5,0.035,0.035,0.0084852813742385,0.0059999999999999,23.1,790.5,35.4,14.8,2023-07-09,0.030792236328125,948.3982807133185
390,390,2023-07-09 04:00:00,13084.0,0.0087423810564529,114.38531374263044,2803.681524338331,0.0262986243725672,2737.842859340005,0.035675048828125,4.453267041410702e-06,791.1,0.035,0.035,0.0084852813742385,0.0059999999999999,22.3,791.1,38.1,13.5,2023-07-09,0.035675048828125,948.3982807133185
391,391,2023-07-09 04:30:00,13292.0,0.008673708721837,115.29093633065872,2844.4601256095007,0.0210717397644467,2785.4186287509765,0.030975341796875,3.925302436229902e-06,791.3,0.035,0.035,0.0084852813742385,0.0059999999999999,21.5,791.3,34.0,13.3,2023-07-09,0.030975341796875,948.3982807133185
392,392,2023-07-09 05:00:00,13156.0,0.0087184256363269,114.69960767151734,2810.4601986004823,0.0254099468408337,2743.2207691157223,0.035125732421875,4.539097378187055e-06,791.4,0.035,0.035,0.0084852813742385,0.0059999999999999,20.9,791.4,43.7,11.6,2023-07-09,0.035125732421875,948.3982807133185
393,393,2023-07-09 05:30:00,13046.0,0.008755104071884,114.21908772179891,2790.321772777817,0.0280740464340579,2722.264689588834,0.037322998046875,4.629661326363885e-06,791.5,0.035,0.035,0.0084852813742385,0.0059999999999999,20.3,791.5,49.3,10.0,2023-07-09,0.037322998046875,948.3982807133185
394,394,2023-07-09 06:00:00,13202.0,0.0087032234876451,114.8999564838908,2835.771793749015,0.0221618247971394,2769.359407807186,0.032501220703125,4.440951201406502e-06,791.7,0.034,0.034,0.0098994949366116,0.0069999999999999,19.8,791.7,48.2,9.7,2023-07-09,0.032501220703125,948.3982807133185
395,395,2023-07-09 06:30:00,13012.0,0.0087665350332611,114.0701538527936,2789.010239148003,0.0282500799854521,2723.0859665945845,0.037261962890625,4.48322189264949e-06,791.9,0.034,0.034,0.0098994949366116,0.0069999999999999,19.4,791.9,52.2,8.6,2023-07-09,0.037261962890625,948.3982807133185
396,396,2023-07-09 07:00:00,12798.0,0.0088395253797303,113.1282458097888,2753.619859967271,0.0331216803939193,2684.15532985254,0.041473388671875,4.792495326194572e-06,792.2,0.034,0.034,0.0098994949366116,0.0069999999999999,19.0,792.2,59.9,7.5,2023-07-09,0.041473388671875,948.3982807133185
397,397,2023-07-09 07:30:00,12624.0,0.0089002356813613,112.35657524150513,2712.112781588721,0.0391506323890465,2647.661891237573,0.045684814453125,4.507883013509953e-06,792.2,0.034,0.034,0.0098994949366116,0.0069999999999999,18.6,792.2,58.2,7.0,2023-07-09,0.045684814453125,948.3982807133185
398,398,2023-07-09 08:00:00,12876.0,0.0088127107502356,113.47246362003426,2776.0050011153817,0.0300127896700672,2708.387671931608,0.038787841796875,4.623314363890343e-06,792.6,0.034,0.034,0.0098994949366116,0.0069999999999999,18.3,792.6,63.3,6.1,2023-07-09,0.038787841796875,948.3982807133185
399,399,2023-07-09 08:30:00,12822.0,0.0088312486687583,113.23427043081966,2771.3156131372,0.0306561256094826,2700.95776809535,0.039642333984375,4.823929761957537e-06,792.8,0.033,0.033,0.0113137084989847,0.008,17.9,792.8,68.7,5.5,2023-07-09,0.039642333984375,948.3982807133185
400,400,2023-07-09 09:00:00,12932.0,0.0087936090169065,113.718951806636,2801.056085047414,0.0266450008145291,2734.526737916279,0.036041259765625,4.505441215073553e-06,792.8,0.033,0.033,0.0113137084989847,0.008,17.7,792.8,62.5,5.9,2023-07-09,0.036041259765625,948.3982807133185
