,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS,Bare
296,296,2023-07-07 05:00:00,11054.0,0.0095113085350466,105.13800454640558,2225.7786011083235,0.1789460869899729,2159.75741849729,0.162384033203125,5.66088803458111e-06,782.2,0.072,0.106,0.127,0.082,0.0932360830074135,0.038854790140301,0.0208099137600737,17.4,19.0,19.0,15.5,782.2,54.5,11.6,2023-07-07,0.162384033203125,864.9876196415206
297,297,2023-07-07 05:30:00,11106.0,0.0094890157051595,105.38500842150178,2235.115391088472,0.1749818198714593,2168.338609354741,0.159393310546875,5.703016419152065e-06,782.1,0.072,0.106,0.126,0.082,0.0930618700465869,0.0390610854381259,0.0209204017421563,17.0,18.7,18.9,15.5,782.1,58.1,10.7,2023-07-07,0.159393310546875,864.9876196415206
298,298,2023-07-07 06:00:00,10778.0,0.0096323201842609,103.81714694596457,2157.581945344657,0.2104729128232234,2091.3089387779883,0.188751220703125,5.868467717160411e-06,782.3,0.072,0.105,0.126,0.082,0.0927262615648425,0.0394584981872435,0.0211332487297846,16.5,18.4,18.7,15.5,782.3,64.1,9.6,2023-07-07,0.188751220703125,864.9876196415206
299,299,2023-07-07 06:30:00,10754.0,0.0096430625521171,103.70149468546728,2130.4218541035048,0.2244442803669121,2066.127286788656,0.199554443359375,5.762665945478817e-06,782.4,0.071,0.105,0.126,0.082,0.0922604511856774,0.0400100902757071,0.0214286713469244,16.1,18.1,18.6,15.6,782.4,65.4,9.0,2023-07-07,0.199554443359375,864.9876196415206
300,300,2023-07-07 07:00:00,10930.0,0.0095651089029717,104.546640309481,2165.359743502392,0.2066306520876065,2101.47043090784,0.184539794921875,5.630036002488557e-06,782.5,0.071,0.104,0.126,0.082,0.091924842703933,0.0404075030248247,0.0216415183345527,15.7,17.8,18.5,15.6,782.5,66.4,8.4,2023-07-07,0.184539794921875,864.9876196415206
301,301,2023-07-07 07:30:00,10834.0,0.0096073936207415,104.08650248711405,2148.7149895412904,0.2149375908756561,2084.5294409369344,0.191558837890625,5.702108337298358e-06,782.6,0.071,0.104,0.125,0.082,0.0917506297431064,0.0406137983226496,0.0217520063166353,15.3,17.5,18.4,15.6,782.6,69.9,7.8,2023-07-07,0.191558837890625,864.9876196415206
302,302,2023-07-07 08:00:00,10602.0,0.009711942445801,102.96601381038307,2102.667439573758,0.2396796935699434,2041.3763655423188,0.210784912109375,5.560071668457706e-06,782.7,0.071,0.104,0.125,0.082,0.0917506297431064,0.0406137983226496,0.0217520063166353,15.0,17.2,18.2,15.6,782.7,70.4,7.3,2023-07-07,0.210784912109375,864.9876196415206
303,303,2023-07-07 08:30:00,10998.0,0.0095354927948437,104.8713497576912,2183.90905385046,0.1977354675796632,2119.16649132468,0.177520751953125,5.657584470017565e-06,782.8,0.071,0.104,0.125,0.082,0.0917506297431064,0.0406137983226496,0.0217520063166353,14.6,17.0,18.1,15.7,782.8,74.0,6.8,2023-07-07,0.177520751953125,864.9876196415206
304,304,2023-07-07 09:00:00,10938.0,0.0095616103260796,104.58489374665922,2165.234442732612,0.206692013269415,2099.9436976020606,0.185211181640625,5.75771566718024e-06,782.7,0.071,0.103,0.125,0.082,0.091415021261362,0.0410112110717672,0.0219648533042635,14.3,16.7,18.0,15.7,782.7,77.3,6.4,2023-07-07,0.185211181640625,864.9876196415206
305,305,2023-07-07 09:30:00,10858.0,0.0095967698869863,104.20172743289817,2155.3394873794887,0.2115934426105876,2088.640424008194,0.189849853515625,5.91374094847219e-06,782.7,0.07,0.103,0.125,0.082,0.090949210882197,0.0415628031602308,0.0222602759214033,13.9,16.4,17.8,15.7,782.7,81.5,6.0,2023-07-07,0.189849853515625,864.9876196415206
306,306,2023-07-07 10:00:00,11060.0,0.009508728264112,105.16653460107923,2196.020513192182,0.1921228796070953,2127.4970611098383,0.174285888671875,5.964533815514284e-06,782.7,0.07,0.103,0.125,0.082,0.090949210882197,0.0415628031602308,0.0222602759214033,13.6,16.2,17.7,15.7,782.7,82.2,6.0,2023-07-07,0.174285888671875,864.9876196415206
307,307,2023-07-07 10:30:00,10900.0,0.0095782628522115,104.4030650891055,2165.560875348548,0.2065321920785089,2096.719526771902,0.186492919921875,6.080163666044216e-06,782.7,0.07,0.103,0.124,0.082,0.0907749979213703,0.0417690984580557,0.0223707639034859,13.3,15.9,17.5,15.7,782.7,84.9,5.8,2023-07-07,0.186492919921875,864.9876196415206
308,308,2023-07-07 11:00:00,10934.0,0.0095633591345672,104.56576877735849,2181.345939840585,0.1989426797292476,2113.4697516188044,0.179779052734375,5.947406853534255e-06,782.7,0.07,0.102,0.124,0.082,0.0904393894396259,0.0421665112071733,0.0225836108911142,13.1,15.7,17.4,15.7,782.7,84.7,5.5,2023-07-07,0.179779052734375,864.9876196415206
309,309,2023-07-07 11:30:00,11148.0,0.0094711239424582,105.5840897105241,2225.8956158261267,0.1788959176136472,2156.403397467434,0.163604736328125,5.967774554982375e-06,782.8,0.069,0.102,0.124,0.082,0.0899735790604609,0.0427181032956369,0.022879033508254,12.8,15.5,17.2,15.7,782.8,89.6,4.7,2023-07-07,0.163604736328125,864.9876196415206
310,310,2023-07-07 12:00:00,10832.0,0.0096082805253011,104.0768946500615,2170.8707066410416,0.2039490340844774,2102.8814152060613,0.183990478515625,5.987313138036606e-06,782.9,0.069,0.102,0.124,0.082,0.0899735790604609,0.0427181032956369,0.022879033508254,12.6,15.3,17.1,15.7,782.9,91.7,4.4,2023-07-07,0.183990478515625,864.9876196415206
311,311,2023-07-07 12:30:00,10972.0,0.0095467840868928,104.747315001388,2207.9035192860447,0.1867592582427205,2138.829460188412,0.170013427734375,5.9806041872831945e-06,783.2,0.069,0.102,0.124,0.082,0.0899735790604609,0.0427181032956369,0.022879033508254,12.3,15.1,17.0,15.7,783.2,89.2,4.8,2023-07-07,0.170013427734375,864.9876196415206
312,312,2023-07-07 13:00:00,10924.0,0.0095677353573445,104.51794104363135,2202.403947369811,0.1892243308872541,2131.022967236373,0.172943115234375,6.202983368993655e-06,783.3,0.069,0.102,0.124,0.082,0.0899735790604609,0.0427181032956369,0.022879033508254,12.2,14.9,16.8,15.7,783.3,90.7,5.1,2023-07-07,0.172943115234375,864.9876196415206
313,313,2023-07-07 13:30:00,10764.0,0.0096385821994373,103.7496987947435,2172.951891138844,0.2029449903602129,2099.810620590655,0.185272216796875,6.45042919505574e-06,783.3,0.069,0.101,0.123,0.082,0.0894637576178898,0.0433218113425794,0.0232023684779649,12.2,14.7,16.7,15.7,783.3,86.6,6.4,2023-07-07,0.185272216796875,864.9876196415206
314,314,2023-07-07 14:00:00,10762.0,0.0096394777703753,103.7400597647794,2197.043115916321,0.1916558147969308,2121.1504174604897,0.176788330078125,6.6257457755271455e-06,783.4,0.069,0.101,0.123,0.082,0.0894637576178898,0.0433218113425794,0.0232023684779649,12.6,14.6,16.5,15.7,783.4,65.0,11.3,2023-07-07,0.176788330078125,864.9876196415206
315,315,2023-07-07 14:30:00,10924.0,0.0095677353573445,104.51794104363135,2230.27686813408,0.1770264159090065,2151.5135726905687,0.165374755859375,6.779318354130503e-06,783.3,0.07,0.101,0.123,0.082,0.0899295679970549,0.0427702192541158,0.0229069458608251,14.4,14.8,16.4,15.7,783.3,68.2,10.9,2023-07-07,0.165374755859375,864.9876196415206
316,316,2023-07-07 15:00:00,11056.0,0.0095104482113566,105.14751542475932,2251.1609501576227,0.1683480014057025,2174.3440679282685,0.157318115234375,6.542363175550924e-06,783.1,0.071,0.102,0.123,0.082,0.0907309868579643,0.0418212144165346,0.022398676256057,16.0,15.2,16.3,15.6,783.1,52.0,14.7,2023-07-07,0.157318115234375,864.9876196415206
317,317,2023-07-07 15:30:00,10958.0,0.009552880651726,104.68046618161384,2229.706750601548,0.1772687068979715,2149.886646846672,0.165985107421875,6.87547909422477e-06,782.9,0.072,0.102,0.122,0.082,0.0910225842763027,0.041475917625896,0.0222137416209998,18.1,15.8,16.2,15.6,782.9,44.0,18.3,2023-07-07,0.165985107421875,864.9876196415206
318,318,2023-07-07 16:00:00,11120.0,0.009483040522636,105.45141061171256,2261.8278232082816,0.1640584703705583,2175.3279089389266,0.156951904296875,7.363718626809997e-06,782.5,0.074,0.103,0.122,0.082,0.0922898135163772,0.0399753206998512,0.0214100493990919,20.9,16.7,16.1,15.6,782.5,43.9,19.5,2023-07-07,0.156951904296875,864.9876196415206
319,319,2023-07-07 16:30:00,11140.0,0.0094745240947639,105.54619841567008,2261.7095265344296,0.1641055281536456,2177.654890652384,0.156158447265625,7.147906391552558e-06,782.4,0.075,0.104,0.122,0.082,0.0930912323772867,0.03902631586227,0.0209017797943238,23.4,17.9,16.1,15.6,782.4,40.9,20.2,2023-07-07,0.156158447265625,864.9876196415206
320,320,2023-07-07 17:00:00,11052.0,0.0095121690922558,105.1284928076114,2242.646656597832,0.1718404500114744,2156.22575723398,0.163665771484375,7.422168202412641e-06,782.0,0.076,0.105,0.122,0.082,0.0938926512381962,0.0380773110246888,0.0203935101895557,25.4,18.9,16.2,15.6,782.0,37.6,22.3,2023-07-07,0.163665771484375,864.9876196415206
322,322,2023-07-07 18:00:00,10936.0,0.0095624846103887,104.57533169921098,2180.058487217364,0.1995516699710178,2115.7212314180897,0.178863525390625,5.631321580825386e-06,781.5,0.079,0.108,0.122,0.081,0.0962725396426606,0.0352591522329464,0.0188841559707686,30.1,21.2,16.4,15.5,781.5,23.0,26.1,2023-07-07,0.178863525390625,864.9876196415206
323,323,2023-07-07 18:30:00,10890.0,0.0095826595762678,104.35516278555652,2159.758861762238,0.2093906261231036,2105.289100515374,0.183013916015625,4.79126254965371e-06,781.4,0.08,0.109,0.122,0.081,0.09707395850357,0.0343101473953652,0.0183758863660005,32.0,22.4,16.7,15.5,781.4,19.9,25.8,2023-07-07,0.183013916015625,864.9876196415206
