date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-09-13,2023-09-13,6340.229166666667,0.0089054335933416,112.29755385134142,2687.379674733557,0.0573855199165551,2437.6456031273547,0.0647557576497395,0.0380625,0.0380625,0.0018674389194634,0.0013204787234042,19.6,0.0,792.5166666666668,58.60208333333333,12.666666666666666,2023-09-13,0.0647557576497395,954.5013296356366
2023-09-14,2023-09-14,6271.916666666667,0.0090086569244482,111.0475927141932,2650.690093161645,0.0647334808863645,2405.638108868296,0.0707626342773437,0.0362708333333333,0.0362708333333333,0.0044012382187151,0.0031121453900709,17.225,1.806,793.2666666666668,75.48541666666667,10.70625,2023-09-14,0.0707626342773437,987.8609992610419
2023-09-15,2023-09-15,5722.1875,0.0094139205000118,106.25172727885722,2441.931149783214,0.1098410536299239,2232.740887899836,0.1043930053710937,0.0375,0.0375,0.0026629340482982,0.0018829787234042,16.8,6.9926,795.5416666666666,90.72083333333336,10.660416666666666,2023-09-15,0.1043930053710937,1030.3512149153105
2023-09-16,2023-09-16,5379.0625,0.0096091565561406,104.08264101342644,2359.408007619079,0.1321249898628953,2179.3821109674222,0.1169522603352864,0.0806875,0.0806875,0.0584134141766897,0.0413045212765957,15.583333333333334,2.5877,798.0083333333333,80.94791666666667,9.677083333333334,2023-09-16,0.1169522603352864,1018.0805249031215
2023-09-17,2023-09-17,5577.875,0.0094341102405818,106.0113885084902,2436.034369021022,0.1106932083947341,2248.13294882492,0.1002184549967448,0.0934999999999999,0.0934999999999999,0.076533025444595,0.0541170212765957,16.602083333333333,0.0,797.4666666666667,63.58541666666667,11.091666666666669,2023-09-17,0.1002184549967448,1000.5622715287454
2023-09-18,2023-09-18,5666.729166666667,0.0094709389432986,105.61334716980924,2441.823563675371,0.1094467130698921,2194.7758163806266,0.1141586303710937,0.0881041666666666,0.0881041666666666,0.0689021647642902,0.0487211879432624,16.14375,0.0,795.3479166666666,68.875,10.720833333333331,2023-09-18,0.1141586303710937,1006.7391448130587
2023-09-19,2023-09-19,5476.604166666667,0.0095311098646185,104.92864338400273,2421.186204949167,0.114415402526327,2137.028689899359,0.1283315022786458,0.08275,0.08275,0.0613302296490842,0.0433670212765957,14.395833333333334,3.8342998,793.4895833333334,81.02291666666666,9.985416666666667,2023-09-19,0.1283315022786458,1006.1384755268665
2023-09-20,2023-09-20,5615.270833333333,0.0093715955176055,106.73195881792311,2464.9456510239875,0.1034362814937101,2178.7850314400416,0.117108662923177,0.0796666666666666,0.0796666666666666,0.0569697378317672,0.0402836879432624,14.075,0.024899999,792.1208333333334,70.44166666666666,10.125,2023-09-20,0.117108662923177,1005.8775856847269
2023-09-21,2023-09-21,5788.5625,0.0092890510636174,107.67865866389016,2480.6044038616105,0.0994968497011433,2196.577715874414,0.1129035949707031,0.0785416666666666,0.0785416666666666,0.0553787475740975,0.0391586879432624,16.8875,1.847,789.9458333333333,54.325,13.6875,2023-09-21,0.1129035949707031,1025.1432536398386
2023-09-22,2023-09-22,5946.916666666667,0.0091596065793102,109.18451135483024,2522.536986576168,0.0895793876307628,2272.1002326610837,0.0949719746907552,0.077,0.077,0.0531985016654389,0.0376170212765957,16.472916666666666,0.4425,790.3645833333334,46.708333333333336,11.854166666666666,2023-09-22,0.0949719746907552,999.6575319947505
