,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS
58,58,2023-07-02 06:00:00,9732.0,0.0101367549980587,98.6508996411082,2118.4466628910423,0.130695370448938,2041.9316234968533,0.119720458984375,6.939239089406435e-06,793.8,0.066,0.048,0.057619865729657,0.0013101361759098,0.0007576049338312,12.4,13.1,793.8,82.9,8.2,2023-07-02,0.119720458984375
59,59,2023-07-02 06:30:00,9580.0,0.0102168553680519,97.87747442593724,2074.770500812785,0.1468954374282954,2000.5223226512144,0.133026123046875,6.873036339975111e-06,793.8,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,12.2,12.9,793.8,84.8,7.7,2023-07-02,0.133026123046875
60,60,2023-07-02 07:00:00,9574.0,0.0102200563044892,97.84681905918046,2067.5024952237577,0.1497667786451673,1994.7648379480468,0.135040283203125,6.752643858709286e-06,793.5,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,12.0,12.8,793.5,85.5,7.3,2023-07-02,0.135040283203125
61,61,2023-07-02 07:30:00,9364.0,0.0103340199943639,96.76776322722355,2020.4536105643413,0.1697272434704524,1949.5444826335363,0.151641845703125,6.735583673088479e-06,793.4,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,11.8,12.7,793.4,88.1,6.8,2023-07-02,0.151641845703125
62,62,2023-07-02 08:00:00,9652.0,0.0101786772406258,98.24459272652108,2071.656096937176,0.1481193343954045,2000.757941217426,0.132965087890625,6.562157183422756e-06,793.2,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,11.6,12.6,793.2,88.1,6.4,2023-07-02,0.132965087890625
63,63,2023-07-02 08:30:00,9614.0,0.0101987733653049,98.05100713404222,2063.597449535745,0.1513316721810442,1992.8809414488533,0.135650634765625,6.571215255940032e-06,793.2,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,11.3,12.5,793.2,88.8,6.3,2023-07-02,0.135650634765625
64,64,2023-07-02 09:00:00,9644.0,0.0101828981312243,98.20386957752734,2071.114159244039,0.1483332955643584,1999.0996254766733,0.133514404296875,6.671015592109055e-06,793.2,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.2,12.4,793.2,88.4,6.6,2023-07-02,0.133514404296875
65,65,2023-07-02 09:30:00,9660.0,0.0101744615944559,98.28529900244492,2072.8947250496526,0.1476314198408501,2000.098119851315,0.133209228515625,6.740095738657607e-06,793.3,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.1,12.3,793.3,89.9,6.5,2023-07-02,0.133209228515625
66,66,2023-07-02 10:00:00,9602.0,0.0102051442810946,97.9897953870708,2063.130062132067,0.1515200239440485,1994.0774652618927,0.135284423828125,6.412748833326574e-06,793.7,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.0,12.2,793.7,87.8,6.1,2023-07-02,0.135284423828125
67,67,2023-07-02 10:30:00,9762.0,0.0101211671755226,98.80283396745256,2098.493089127985,0.1378805503639935,2027.3051672450115,0.124237060546875,6.502695652259302e-06,793.7,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.9,12.1,793.7,90.8,5.8,2023-07-02,0.124237060546875
68,68,2023-07-02 11:00:00,9586.0,0.0102136574373455,97.9081201943945,2054.6826783046263,0.1549636592725806,1986.948280732676,0.137725830078125,6.3129005819634666e-06,793.7,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.7,12.0,793.7,91.7,5.2,2023-07-02,0.137725830078125
69,69,2023-07-02 11:30:00,9746.0,0.0101294717243459,98.72183142547549,2089.3258627481014,0.1413011602311074,2021.6319025172688,0.126068115234375,6.200890748536374e-06,793.8,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.6,11.9,793.8,93.1,4.7,2023-07-02,0.126068115234375
70,70,2023-07-02 12:00:00,9816.0,0.0100932893859012,99.07572861200669,2117.5053300259697,0.131026597028126,2048.982687817632,0.117584228515625,6.193013861061272e-06,794.0,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.5,11.9,794.0,93.6,4.6,2023-07-02,0.117584228515625
71,71,2023-07-02 12:30:00,9710.0,0.0101482319514521,98.5393322486001,2105.295608623273,0.1353917191764656,2036.517244393068,0.121368408203125,6.254174449920146e-06,794.0,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.3,11.8,794.0,93.9,4.7,2023-07-02,0.121368408203125
72,72,2023-07-02 13:00:00,9800.0,0.0101015254455221,98.99494936611666,2128.177324440607,0.1273147887921541,2056.9392949872126,0.115203857421875,6.41352309652709e-06,794.1,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.2,11.7,794.1,94.4,5.0,2023-07-02,0.115203857421875
73,73,2023-07-02 13:30:00,9720.0,0.0101430103241697,98.5900603509299,2113.9217356702434,0.1322944401418559,2043.2181533056244,0.119293212890625,6.408153711959268e-06,794.3,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.2,11.6,794.3,93.7,5.1,2023-07-02,0.119293212890625
74,74,2023-07-02 14:00:00,9680.0,0.0101639453522717,98.38699100999077,2115.2253001040417,0.1318319841077183,2041.7389442034523,0.119781494140625,6.665193150510292e-06,794.5,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.1,11.5,794.5,94.3,5.6,2023-07-02,0.119781494140625
75,75,2023-07-02 14:30:00,9700.0,0.0101534616513361,98.48857801796105,2120.915816564232,0.1298300952897614,2041.34767247322,0.119903564453125,7.218193008975924e-06,794.2,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.1,11.5,794.2,93.8,6.9,2023-07-02,0.119903564453125
76,76,2023-07-02 15:00:00,9848.0,0.0100768775223844,99.23708984044222,2169.843713784378,0.1136802140818006,2081.1081247281872,0.108306884765625,7.89604167925365e-06,794.5,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.2,11.4,794.5,82.5,10.3,2023-07-02,0.108306884765625
77,77,2023-07-02 15:30:00,9550.0,0.010232890201933,97.72410142846032,2106.962496270657,0.134788141725058,2013.925057694316,0.128570556640625,8.555013120319472e-06,794.6,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.4,11.4,794.6,91.1,10.0,2023-07-02,0.128570556640625
78,78,2023-07-02 16:00:00,9860.0,0.0100707436813845,99.29753269845128,2178.213918687024,0.1110946762837952,2076.174126291776,0.109710693359375,9.101480271658194e-06,794.4,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.7,11.4,794.4,93.9,10.5,2023-07-02,0.109710693359375
79,79,2023-07-02 16:30:00,9548.0,0.0102339618770893,97.71386800244886,2103.217907883492,0.1361474951141559,2001.4283473132111,0.132720947265625,9.418233058121144e-06,793.8,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.0,11.4,793.8,71.3,15.5,2023-07-02,0.132720947265625
80,80,2023-07-02 17:00:00,9340.0,0.0103472885895927,96.64367542679656,2072.8467963392227,0.1476502711535789,1953.7290313211715,0.149993896484375,1.1290637043355173e-05,793.9,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.7,11.4,793.9,79.5,16.7,2023-07-02,0.149993896484375
81,81,2023-07-02 17:30:00,9754.0,0.0101253168957362,98.76234100101112,2110.218726147174,0.1336161013579674,2032.6730021320905,0.122589111328125,7.064746394028898e-06,793.4,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,12.2,11.5,793.4,40.9,20.0,2023-07-02,0.122589111328125
82,82,2023-07-02 18:00:00,9658.0,0.0101755150149272,98.27512401416747,2087.4042962023736,0.1420280737659874,2010.0413351680145,0.129852294921875,7.12745256277257e-06,793.1,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,12.6,11.7,793.1,35.9,22.4,2023-07-02,0.129852294921875
83,83,2023-07-02 18:30:00,9912.0,0.0100442925461288,99.55902771722914,2142.712266583559,0.1224080116645025,2063.716777237186,0.113250732421875,7.088566844422694e-06,792.9,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,13.2,11.8,792.9,34.3,23.1,2023-07-02,0.113250732421875
84,84,2023-07-02 19:00:00,9790.0,0.010106683232657,98.94442884771227,2118.1588758171624,0.1307965545730696,2038.3159048781329,0.120819091796875,7.253897849540424e-06,792.9,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,14.4,12.0,792.9,35.1,23.1,2023-07-02,0.120819091796875
85,85,2023-07-02 19:30:00,9554.0,0.0102307478612412,97.74456506629922,2063.119462087558,0.1515242982649596,1983.206282743956,0.139068603515625,7.462026035439185e-06,792.5,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,15.8,12.2,792.5,32.6,24.9,2023-07-02,0.139068603515625
86,86,2023-07-02 20:00:00,9958.0,0.010021066382379,99.7897790357309,2148.9027649753016,0.1203683373550864,2069.4301162825827,0.111602783203125,7.111695654529029e-06,792.4,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,17.1,12.6,792.4,31.6,24.6,2023-07-02,0.111602783203125
87,87,2023-07-02 20:30:00,9868.0,0.0100666606714127,99.33780750550116,2123.326354546005,0.128990278933445,2044.5683570732213,0.118927001953125,7.133444228634035e-06,792.0,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,17.6,13.0,792.0,30.3,25.4,2023-07-02,0.118927001953125
88,88,2023-07-02 21:00:00,9804.0,0.0100994645405847,99.0151503558925,2106.0221111918563,0.1351283523483233,2028.255780900535,0.123992919921875,7.100274241435487e-06,791.8,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,18.0,13.4,791.8,30.5,25.2,2023-07-02,0.123992919921875
89,89,2023-07-02 21:30:00,9864.0,0.0100687015555029,99.31767214348108,2110.103501904999,0.1336574170128886,2035.674516418179,0.121612548828125,6.770800218481875e-06,791.6,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,17.9,13.7,791.6,27.5,26.2,2023-07-02,0.121612548828125
90,90,2023-07-02 22:00:00,10126.0,0.0099375891669715,100.62802790475423,2157.145253501081,0.1176975144359791,2085.036143811432,0.107208251953125,6.404463956680524e-06,791.3,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,17.6,13.9,791.3,26.9,25.6,2023-07-02,0.107208251953125
91,91,2023-07-02 22:30:00,9770.0,0.0101170225532459,98.84331034521254,2075.166264858815,0.1467406012930202,2010.220470897725,0.129791259765625,5.982925283967619e-06,791.2,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,17.4,14.0,791.2,24.3,26.2,2023-07-02,0.129791259765625
92,92,2023-07-02 23:00:00,10054.0,0.0099731088602388,100.269636480841,2133.536748147283,0.1254859605844289,2063.1849631151285,0.113372802734375,6.314561501852582e-06,791.1,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,17.4,14.1,791.1,27.9,24.7,2023-07-02,0.113372802734375
93,93,2023-07-02 23:30:00,9656.0,0.0101765687626663,98.26494797230598,2056.655421755595,0.154152707499982,1978.5337628052368,0.140777587890625,7.311967150453986e-06,790.9,0.067,0.048,0.0581543027146379,0.0006550680879549,0.0003788024669156,17.1,14.2,790.9,30.2,25.9,2023-07-02,0.140777587890625
94,94,2023-07-03 00:00:00,9892.0,0.010054441374166,99.45853407325085,2115.0822416143146,0.1318826649562692,2021.524029328912,0.126129150390625,8.570560931407174e-06,790.8,0.067,0.048,0.0581543027146379,0.0006550680879549,0.0003788024669156,16.8,14.2,790.8,41.0,23.3,2023-07-03,0.126129150390625
95,95,2023-07-03 00:30:00,9994.0,0.0100030013506753,99.9699954986495,2152.126365771548,0.1193177434828169,2050.1343572814035,0.117218017578125,9.212766428002389e-06,790.8,0.067,0.048,0.0581543027146379,0.0006550680879549,0.0003788024669156,16.6,14.2,790.8,56.9,18.9,2023-07-03,0.117218017578125
96,96,2023-07-03 01:00:00,9910.0,0.0100453060462117,99.54898291795854,2143.408620918239,0.1221771048371948,2034.4319629806407,0.122039794921875,9.91965469883286e-06,790.9,0.067,0.048,0.0581543027146379,0.0006550680879549,0.0003788024669156,16.3,14.2,790.9,68.6,17.0,2023-07-03,0.122039794921875
97,97,2023-07-03 01:30:00,10130.0,0.0099356269615685,100.64790112068906,2189.462769832592,0.1076953156845884,2081.160135917741,0.108306884765625,9.6369534335332e-06,791.0,0.067,0.048,0.0581543027146379,0.0006550680879549,0.0003788024669156,15.9,14.2,791.0,73.4,15.4,2023-07-03,0.108306884765625
98,98,2023-07-03 02:00:00,9926.0,0.0100372066245794,99.62931295557549,2131.1116411067337,0.1263106239636023,2035.387095281413,0.121734619140625,8.709285711069553e-06,791.0,0.067,0.048,0.0581543027146379,0.0006550680879549,0.0003788024669156,15.4,14.1,791.0,73.6,13.7,2023-07-03,0.121734619140625
99,99,2023-07-03 02:30:00,9928.0,0.0100361955737962,99.6393496566492,2129.2974152976026,0.1269306539903409,2038.8608596358804,0.120635986328125,8.21415067564604e-06,791.2,0.066,0.048,0.057619865729657,0.0013101361759098,0.0007576049338312,14.9,14.0,791.2,75.7,12.3,2023-07-03,0.120635986328125
100,100,2023-07-03 03:00:00,10104.0,0.0099484021164917,100.5186549850325,2173.7279701129232,0.1124743185443754,2085.2043100049964,0.107147216796875,7.861709431397432e-06,791.6,0.066,0.048,0.057619865729657,0.0013101361759098,0.0007576049338312,14.4,13.9,791.6,78.1,11.1,2023-07-03,0.107147216796875
101,101,2023-07-03 03:30:00,9750.0,0.0101273936708366,98.74208829065748,2110.257650286036,0.133602147038845,2027.377046295667,0.124237060546875,7.570501020646423e-06,792.1,0.066,0.048,0.057619865729657,0.0013101361759098,0.0007576049338312,14.0,13.8,792.1,78.6,10.4,2023-07-03,0.124237060546875
102,102,2023-07-03 04:00:00,10150.0,0.0099258333397093,100.74720839804942,2203.448307391905,0.1035850776472061,2116.9085672205206,0.098785400390625,7.570415679576255e-06,792.5,0.066,0.048,0.057619865729657,0.0013101361759098,0.0007576049338312,13.6,13.6,792.5,79.6,10.2,2023-07-03,0.098785400390625
103,103,2023-07-03 04:30:00,9824.0,0.0100891789033907,99.11609354691092,2139.7861385986566,0.1233824104460929,2052.000614450556,0.116668701171875,7.922306860662087e-06,792.7,0.066,0.048,0.057619865729657,0.0013101361759098,0.0007576049338312,13.2,13.5,792.7,83.3,10.2,2023-07-03,0.116668701171875
104,104,2023-07-03 05:00:00,9682.0,0.0101628955205949,98.39715443040006,2108.0633469147742,0.1343908660859021,2025.3835828698293,0.124847412109375,7.5595889811824096e-06,792.9,0.066,0.048,0.057619865729657,0.0013101361759098,0.0007576049338312,13.0,13.4,792.9,80.5,10.0,2023-07-03,0.124847412109375
105,105,2023-07-03 05:30:00,9736.0,0.0101346724597732,98.67117106835208,2117.7808460995884,0.1309295737273209,2036.679876349996,0.121307373046875,7.374108359479649e-06,792.9,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,12.8,13.3,792.9,82.1,9.3,2023-07-03,0.121307373046875
106,106,2023-07-03 06:00:00,9908.0,0.0100463198531524,99.53893710503444,2150.029615597721,0.1200001985853644,2070.306018511616,0.111358642578125,7.131133734825037e-06,793.0,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,12.6,13.1,793.0,82.5,8.7,2023-07-03,0.111358642578125
107,107,2023-07-03 06:30:00,9924.0,0.0100382179809853,99.61927524329818,2148.9204335469785,0.1203625576726321,2070.132219383469,0.111419677734375,7.048057072714375e-06,792.9,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,12.3,13.0,792.9,84.2,8.2,2023-07-03,0.111419677734375
108,108,2023-07-03 07:00:00,9802.0,0.0101004948353632,99.0050503762308,2120.838844745178,0.129856991612163,2044.6831937118868,0.118865966796875,6.897351327026911e-06,792.9,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,12.1,12.9,792.9,85.1,7.7,2023-07-03,0.118865966796875
109,109,2023-07-03 07:30:00,9590.0,0.0102115271510699,97.92854537876072,2069.693758701094,0.1488954832865808,1997.454346350287,0.134124755859375,6.6973590551876905e-06,792.7,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.9,12.8,792.7,84.8,7.3,2023-07-03,0.134124755859375
110,110,2023-07-03 08:00:00,9582.0,0.010215789057412,97.88769074812215,2056.331335472325,0.154285647484179,1985.9517242067705,0.138092041015625,6.562728180454079e-06,792.8,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.7,12.7,792.8,86.4,6.7,2023-07-03,0.138092041015625
111,111,2023-07-03 08:30:00,9712.0,0.0101471869808524,98.54947995803936,2085.728806774536,0.1426647460811001,2014.4093640046108,0.128448486328125,6.556415221579807e-06,792.9,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.5,12.6,792.9,88.6,6.3,2023-07-03,0.128448486328125
112,112,2023-07-03 09:00:00,9570.0,0.0102221919342909,97.8263768111648,2059.928223844155,0.152816438733989,1989.835129480553,0.136749267578125,6.5232553529773e-06,793.1,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.3,12.5,793.1,89.9,6.0,2023-07-03,0.136749267578125
113,113,2023-07-03 09:30:00,9860.0,0.0100707436813845,99.29753269845128,2123.9525577308777,0.1287729034915572,2052.8901759038195,0.116424560546875,6.410328469008536e-06,792.9,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.2,12.4,792.9,90.1,5.7,2023-07-03,0.116424560546875
114,114,2023-07-03 10:00:00,9564.0,0.010225397890755,97.7957054271812,2062.691852645009,0.1516968230185702,1994.2584610853555,0.135223388671875,6.354667931020196e-06,793.1,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.0,12.3,793.1,91.7,5.3,2023-07-03,0.135223388671875
115,115,2023-07-03 10:30:00,9784.0,0.0101097816998186,98.91410415102592,2109.876516374557,0.1337388403920433,2040.132244171802,0.120269775390625,6.330768998122613e-06,793.1,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.9,12.2,793.1,93.8,4.9,2023-07-03,0.120269775390625
116,116,2023-07-03 11:00:00,9622.0,0.0101945327109157,98.09179374443104,2067.6081364134684,0.1497246613816099,2000.6471907901653,0.133026123046875,6.198081886956276e-06,793.1,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,10.7,12.1,793.1,94.3,4.5,2023-07-03,0.133026123046875
117,117,2023-07-03 11:30:00,9536.0,0.010240399006488,97.65244492586962,2052.3538635029304,0.1559263517426788,1987.2431564826345,0.137664794921875,6.067470051542895e-06,793.4,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.5,12.0,793.4,94.8,4.1,2023-07-03,0.137664794921875
118,118,2023-07-03 12:00:00,9654.0,0.0101776228378426,98.25477087653302,2085.2885124035,0.1428324967597039,2019.088332473924,0.126922607421875,6.07169700422673e-06,793.5,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.4,11.9,793.5,95.5,4.0,2023-07-03,0.126922607421875
119,119,2023-07-03 12:30:00,9676.0,0.010166045992028,98.3666610188635,2092.8241910116585,0.1399866507379819,2024.8138837574152,0.125030517578125,6.220078519022691e-06,793.7,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.3,11.8,793.7,95.9,4.3,2023-07-03,0.125030517578125
120,120,2023-07-03 13:00:00,9850.0,0.0100758544371975,99.24716620639605,2134.502156799246,0.1251589815868492,2061.225377739824,0.113983154296875,6.583352818396059e-06,793.7,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.2,11.7,793.7,95.0,5.3,2023-07-03,0.113983154296875
121,121,2023-07-03 13:30:00,9812.0,0.0100953465120585,99.05553997631834,2129.167066690477,0.1269753045821786,2054.8178374175723,0.115814208984375,6.70053351716199e-06,793.8,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.1,11.6,793.8,94.8,5.6,2023-07-03,0.115814208984375
122,122,2023-07-03 14:00:00,9716.0,0.0101450980076999,98.56977224281286,2109.111357845598,0.1340136456252907,2032.3802214471627,0.122650146484375,6.991541028329803e-06,793.9,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.1,11.6,793.9,95.1,6.2,2023-07-03,0.122650146484375
123,123,2023-07-03 14:30:00,9734.0,0.0101357135684574,98.6610358753647,2118.48946028631,0.130680329123333,2034.6150769719904,0.121978759765625,7.63402049957843e-06,793.8,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.2,11.5,793.8,94.8,7.6,2023-07-03,0.121978759765625
124,124,2023-07-03 15:00:00,9638.0,0.0101860672473748,98.17331613019904,2108.561950448582,0.1342112792659861,2020.6890108104667,0.126373291015625,8.053078188970957e-06,793.7,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.3,11.5,793.7,79.5,11.2,2023-07-03,0.126373291015625
125,125,2023-07-03 15:30:00,9852.0,0.0100748316635627,99.25724154942048,2146.5803378879564,0.1211301054811436,2068.3114126377936,0.111907958984375,7.007767460999355e-06,793.5,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.5,11.4,793.5,53.7,15.3,2023-07-03,0.111907958984375
126,126,2023-07-03 16:00:00,9634.0,0.0101881816360322,98.15294188153509,2091.762733517093,0.1403842922658549,2017.9878892347108,0.127227783203125,6.770114069228816e-06,793.2,0.064,0.047,0.056085428744676,0.0031909204967677,0.0018451952982183,10.9,11.4,793.2,44.9,17.7,2023-07-03,0.127227783203125
127,127,2023-07-03 16:30:00,9734.0,0.0101357135684574,98.6610358753647,2113.5058527951564,0.1324422861260616,2035.8706481920435,0.121551513671875,7.061789389264257e-06,793.0,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,11.4,11.5,793.0,42.1,19.5,2023-07-03,0.121551513671875
128,128,2023-07-03 17:00:00,9872.0,0.0100646210278559,99.35793878699376,2143.2597671933127,0.122226432327,2067.471197828919,0.112152099609375,6.788447774945448e-06,792.8,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,12.1,11.6,792.8,35.6,21.7,2023-07-03,0.112152099609375
129,129,2023-07-03 17:30:00,9820.0,0.0100912335167718,99.09591313469996,2133.243096651518,0.1255855665054303,2051.947275971006,0.116668701171875,7.33682672249855e-06,792.5,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,12.5,11.7,792.5,34.7,23.5,2023-07-03,0.116668701171875
130,130,2023-07-03 18:00:00,9796.0,0.0101035876126244,98.97474425326898,2124.487692255097,0.1285873979644926,2052.315255211146,0.116607666015625,6.512287079343065e-06,792.1,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,12.9,11.8,792.1,27.2,25.7,2023-07-03,0.116607666015625
131,131,2023-07-03 18:30:00,9840.0,0.0100809729818189,99.19677414109796,2125.633794005651,0.1281908940674155,2063.841699837336,0.113189697265625,5.544504892231665e-06,792.0,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,13.5,12.0,792.0,22.9,25.9,2023-07-03,0.113189697265625
132,132,2023-07-03 19:00:00,9766.0,0.0101190942277947,98.8230742286436,2115.003878152666,0.1319104339228314,2042.1698297848595,0.119659423828125,6.604635196378293e-06,791.6,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,14.8,12.2,791.6,25.8,26.9,2023-07-03,0.119659423828125
133,133,2023-07-03 19:30:00,9790.0,0.010106683232657,98.94442884771227,2110.966307061054,0.133348323291481,2047.1884736426143,0.118133544921875,5.769234266588335e-06,791.6,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,17.1,12.5,791.6,21.8,27.5,2023-07-03,0.118133544921875
134,134,2023-07-03 20:00:00,10090.0,0.0099553014896711,100.44899203078148,2169.031388780669,0.1139337463155633,2107.517361342683,0.101165771484375,5.40516855117748e-06,791.2,0.066,0.047,0.0571543027146379,0.0018807843208579,0.0010875903643871,18.5,12.9,791.2,20.2,27.7,2023-07-03,0.101165771484375
135,135,2023-07-03 20:30:00,10006.0,0.0099970013493253,100.02999550134948,2150.8720901201737,0.1197255907443198,2085.263212619864,0.107147216796875,5.8265028875767e-06,790.9,0.067,0.046,0.0572231766845998,0.0017963643778511,0.0010387733280273,19.1,13.5,790.9,21.3,28.1,2023-07-03,0.107147216796875
136,136,2023-07-03 21:00:00,10102.0,0.0099493868630535,100.5087060905671,2163.5630568772567,0.1156526533586548,2098.9476089675145,0.103424072265625,5.700868204554782e-06,790.5,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,19.9,14.0,790.5,20.5,28.4,2023-07-03,0.103424072265625
137,137,2023-07-03 21:30:00,9702.0,0.0101524150645528,98.49873095629202,2065.842518441525,0.1504300786059804,2005.666925466243,0.131317138671875,5.556071243566776e-06,790.2,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,19.8,14.4,790.2,20.2,28.2,2023-07-03,0.131317138671875
138,138,2023-07-03 22:00:00,9886.0,0.0100574920264863,99.42836617384395,2094.7733098876065,0.1392591900630109,2039.1000581749545,0.120574951171875,5.05608412247141e-06,789.9,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,19.4,14.7,789.9,19.0,27.6,2023-07-03,0.120574951171875
139,139,2023-07-03 22:30:00,10330.0,0.0098389745961447,101.6366075781753,2239.8892059368904,0.0934410420797204,2135.4915831855583,0.094146728515625,9.053134769681124e-06,790.2,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,19.0,14.8,790.2,40.0,24.7,2023-07-03,0.094146728515625
140,140,2023-07-03 23:00:00,10094.0,0.0099533287755945,100.46890066085126,2187.984570585184,0.1081371876006732,2091.828630572133,0.105377197265625,8.512482952822998e-06,790.9,0.067,0.047,0.0576887396996189,0.001225716232903,0.0007087878974714,18.4,14.9,790.9,44.9,21.6,2023-07-03,0.105377197265625
141,141,2023-07-03 23:30:00,10060.0,0.0099701343285247,100.29955134495869,2148.8182830498463,0.120395976060835,2087.9200153184297,0.106414794921875,5.401287838882806e-06,791.1,0.067,0.048,0.0581543027146379,0.0006550680879549,0.0003788024669156,17.8,14.9,791.1,24.0,24.6,2023-07-03,0.106414794921875
238,238,2023-07-06 00:00:00,10132.0,0.00993464629464,100.65783625729296,2174.398923671602,0.1122670831858066,2064.4700465184424,0.113006591796875,9.860738598333326e-06,789.4,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,17.3,14.8,789.4,49.1,22.6,2023-07-06,0.113006591796875
239,239,2023-07-06 00:30:00,10480.0,0.009768308314557,102.3718711365578,2274.649662044867,0.0844610646450935,2143.4356528832736,0.092193603515625,1.1336421764187016e-05,789.4,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,17.1,14.8,789.4,57.1,22.4,2023-07-06,0.092193603515625
240,240,2023-07-06 01:00:00,9990.0,0.0100050037531277,99.9499874937461,2131.506225356545,0.1261761227424128,2047.8317281698048,0.117950439453125,7.566675056183577e-06,789.7,0.065,0.047,0.056619865729657,0.0025358524088128,0.0014663928313027,17.0,14.8,789.7,39.0,22.0,2023-07-06,0.117950439453125
