date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-08-02,2023-08-02,5104.8125,0.0099046052835941,101.01584237951742,2378.7670526739407,0.1010061403677411,2243.5523121138795,0.1129862467447916,1.117332138808455e-05,796.9729166666666,0.2106170212765957,0.2106170212765958,0.2421804748808176,0.1712474560592045,21.216666666666665,8.8383,796.9729166666666,76.62083333333334,18.13125,2023-08-02,0.1129862467447916,1020.9845955308252
2023-08-03,2023-08-03,4845.25,0.0101014943422256,99.03292556242909,2241.924984697549,0.1398465180586141,2122.7964731654924,0.1460097292636303,1.0406499897378456e-05,796.2041666666668,0.24825,0.24825,0.295401543783954,0.2088804347826086,20.964583333333334,13.4688,796.2041666666668,76.60000000000001,16.822916666666668,2023-08-03,0.1460097292636303,1010.4703896075143
2023-08-04,2023-08-04,4966.229166666667,0.0100362031737093,99.65422446572585,2251.104303698816,0.1364262155990671,2155.62568323164,0.135528564453125,8.214360339013632e-06,795.7541666666666,0.2254374999999999,0.2254374999999999,0.2631397968923177,0.1860679347826087,19.66875,1.4441,795.7541666666666,63.40625,16.664583333333333,2023-08-04,0.135528564453125,1003.8106523062162
2023-08-05,2023-08-05,5070.375,0.009931529622524,100.69733511627724,2328.3507047637863,0.1127764724746747,2233.873632550724,0.1138140360514323,7.836180636680341e-06,795.7854166666666,0.1885,0.1885,0.2109022834321615,0.1491304347826086,20.175,0.0,795.7854166666666,57.25208333333333,17.5,2023-08-05,0.1138140360514323,1004.3977864156592
2023-08-06,2023-08-06,5207.604166666667,0.0098007060489485,102.04774723362604,2396.1741610618647,0.0951789406722746,2300.2653956279664,0.0984891255696614,7.732076331474578e-06,795.3020833333334,0.1614791666666666,0.1614791666666666,0.1726890544655385,0.1221096014492753,20.347916666666663,0.0,795.3020833333334,59.76458333333333,17.020833333333332,2023-08-06,0.0984891255696614,1006.9936819972595
2023-08-07,2023-08-07,5387.833333333333,0.0096351696237993,103.79939260077528,2461.687582288482,0.0801720284660952,2374.671671296314,0.0835253397623698,6.7983401428830114e-06,795.2083333333334,0.1409375,0.1409375,0.1436387508717912,0.1015679347826086,20.808333333333334,0.0,795.2083333333334,51.00208333333333,17.522916666666667,2023-08-07,0.0835253397623698,1000.0925721400484
2023-08-08,2023-08-08,5607.479166666667,0.0094461917171475,105.88797885248256,2507.7238481073077,0.0709344215394678,2432.023136008667,0.0736554463704427,5.77954143532007e-06,793.4979166666667,0.124,0.124,0.1196855086590969,0.0846304347826086,20.28333333333333,0.0,793.4979166666667,49.29583333333333,16.1375,2023-08-08,0.0736554463704427,992.5772095097387
2023-08-09,2023-08-09,5711.583333333333,0.0093582001831801,106.87219404847406,2541.6195494871795,0.0641318594264512,2467.578963214037,0.0675837198893229,5.562097971477796e-06,792.8541666666666,0.1114583333333333,0.1114583333333333,0.1019489135643343,0.072088768115942,20.01875,0.0,792.8541666666666,46.47083333333333,15.6,2023-08-09,0.0675837198893229,988.7718670067628
2023-08-10,2023-08-10,5851.125,0.0092447376135967,108.17450327370726,2568.3809442817064,0.0589607258138702,2483.961317728639,0.0648167928059895,6.293926036281876e-06,792.5520833333334,0.1026458333333333,0.1026458333333333,0.0894861565459214,0.063276268115942,20.941666666666663,0.0,792.5520833333334,48.39375,16.739583333333332,2023-08-10,0.0648167928059895,987.4509816036662
2023-08-11,2023-08-11,5661.916666666667,0.0093982286062479,106.41000792930338,2529.55289172517,0.0662034192417838,2415.222627011421,0.0760167439778645,8.76815471087824e-06,794.6750000000001,0.0954791666666666,0.0954791666666666,0.0793509593489142,0.0561096014492753,20.57708333333333,0.9981,794.6750000000001,71.60208333333334,15.620833333333332,2023-08-11,0.0760167439778645,988.1381190939583
2023-08-12,2023-08-12,5788.458333333333,0.0092948764585349,107.5927645595434,2571.3047371166144,0.058412133521705,2452.6880413537,0.069714864095052,8.956224703936524e-06,795.3562499999999,0.0903958333333333,0.0903958333333333,0.072162040406851,0.051026268115942,21.24375,0.0,795.3562499999999,64.03750000000001,17.464583333333334,2023-08-12,0.069714864095052,965.0439980145499
2023-08-13,2023-08-13,5937.729166666667,0.0091777049501872,108.96961287355371,2614.576463531423,0.0510138959166672,2508.006084607745,0.0613390604654947,7.87220357879947e-06,795.7083333333334,0.0861458333333333,0.0861458333333333,0.0661516327667653,0.046776268115942,21.45,0.44239998,795.7083333333334,61.65416666666667,16.797916666666666,2023-08-13,0.0613390604654947,969.9672393616479
2023-08-14,2023-08-14,5959.645833333333,0.0091606330565569,109.17124677262788,2643.273731896011,0.0461731743646442,2553.7603266817905,0.0547701517740885,6.491464116344744e-06,797.8375,0.0815208333333333,0.0815208333333333,0.0596108950407898,0.042151268115942,22.05,0.0,797.8375,49.68541666666667,17.34375,2023-08-14,0.0547701517740885,959.6155820309033
2023-08-15,2023-08-15,5940.479166666667,0.009175728040754,108.99426164520172,2671.768671107546,0.0416528936151923,2573.29187273404,0.0521494547526041,7.087876789757441e-06,799.5520833333334,0.0772916666666666,0.0772916666666666,0.0536299501832536,0.0379221014492753,22.62291666666667,0.0,799.5520833333334,50.8875,18.366666666666667,2023-08-15,0.0521494547526041,954.3838384651293
2023-08-16,2023-08-16,6062.541666666667,0.0090825800441372,110.1095793992362,2680.6221157085206,0.0402346301611525,2572.9164311017075,0.0521481831868489,7.753533904947099e-06,797.7229166666666,0.0729375,0.0729374999999999,0.0474722286304207,0.0335679347826086,23.183333333333334,0.0,797.7229166666666,50.61666666666667,19.4,2023-08-16,0.0521481831868489,951.818147450871
2023-08-17,2023-08-17,6137.770833333333,0.0090270814668074,110.78927438311904,2699.232720878119,0.0376063768653403,2582.838603290488,0.0510037740071614,8.345040499103563e-06,796.3666666666667,0.0681875,0.0681875,0.0407547142091485,0.0288179347826086,22.729166666666668,2.0242999,796.3666666666667,55.67083333333333,19.035416666666663,2023-08-17,0.0510037740071614,954.4921623731725
2023-08-18,2023-08-18,6192.166666666667,0.0089866265978099,111.2820982576143,2716.568001008764,0.0349345055146951,2590.0754109470354,0.049963633219401,9.04557252624562e-06,795.4520833333332,0.0637083333333333,0.0637083333333333,0.034420215961019,0.024338768115942,22.89583333333333,0.0,795.4520833333332,55.00416666666666,19.741666666666667,2023-08-18,0.049963633219401,953.954116548338
2023-08-19,2023-08-19,6151.541666666667,0.0090163726133542,110.91595862512332,2725.782678985884,0.0337128668589948,2601.465144285925,0.0486361185709635,8.851404646691297e-06,795.7875,0.0602083333333333,0.0602083333333333,0.0294704684927132,0.020838768115942,22.7125,1.3998,795.7875,60.58125,18.660416666666663,2023-08-19,0.0486361185709635,948.0928386129871
2023-08-20,2023-08-20,6243.791666666667,0.0089496900167347,111.74379249424778,2773.448787662501,0.0269845264626935,2675.0162890541355,0.0398890177408854,6.82794584937565e-06,795.6437500000001,0.0570208333333333,0.0570208333333333,0.024962662762649,0.017651268115942,23.47083333333333,0.0,795.6437500000001,47.16041666666666,20.397916666666667,2023-08-20,0.0398890177408854,962.2300991329445
2023-08-21,2023-08-21,6240.3125,0.0089522722475415,111.71231484047968,2793.9426649692964,0.0242953259706095,2708.096716418561,0.0363197326660156,5.876534833324658e-06,797.3833333333333,0.0530416666666666,0.0530416666666666,0.019335271295706,0.0136721014492753,23.575,0.0,797.3833333333333,37.31666666666667,20.289583333333333,2023-08-21,0.0363197326660156,955.2452971645897
2023-08-22,2023-08-22,6164.5625,0.0090070189572977,111.0325632552626,2784.4983749692547,0.0255611392737951,2680.31471722624,0.0393218994140625,7.205652662503173e-06,798.2687500000001,0.0490208333333333,0.0490208333333333,0.0136489542636642,0.009651268115942,23.15625,0.0,798.2687500000001,47.27708333333334,18.729166666666668,2023-08-22,0.0393218994140625,958.2530536621189
2023-08-23,2023-08-23,6112.3125,0.0090456715781516,110.56004178879824,2776.8232323191696,0.026553553353523,2652.0009367989646,0.0424639383951822,8.716660395697899e-06,798.0854166666667,0.0469791666666666,0.0469791666666666,0.0107616015738191,0.0076096014492753,22.379166666666663,1.3848,798.0854166666667,61.31666666666666,17.954166666666666,2023-08-23,0.0424639383951822,997.9801198760362
2023-08-24,2023-08-24,5575.375,0.0094737951823789,105.58274288065292,2522.5995948956584,0.0678717914621302,2381.680262968702,0.0823974609375,1.0966264137225718e-05,796.4979166666667,0.0628958333333333,0.0628958333333333,0.0332711674415909,0.023526268115942,22.0,7.4880996,796.4979166666667,80.44791666666667,17.122916666666665,2023-08-24,0.0823974609375,1038.392073097986
2023-08-25,2023-08-25,5431.125,0.0095962324136677,104.2172659244746,2474.788654410299,0.077439149662937,2322.71597657364,0.0937080383300781,1.2124081679166458e-05,797.30625,0.0755,0.0755,0.0510961508840018,0.0361304347826086,20.5625,6.2935,797.30625,91.8875,15.604166666666666,2023-08-25,0.0937080383300781,1042.9994166614717
2023-08-26,2023-08-26,5369.020833333333,0.0096523340652387,103.6169369683635,2460.781882389872,0.0804313146550223,2323.6077749750298,0.0935846964518229,1.0941355054125075e-05,797.9541666666668,0.0839375,0.0839375,0.0630285778165248,0.0445679347826086,20.964583333333334,5.8339,797.9541666666668,79.65416666666667,17.116666666666667,2023-08-26,0.0935846964518229,1026.1908856925556
2023-08-27,2023-08-27,5589.041666666667,0.0094607980149972,105.71737063038825,2534.525195802154,0.0655341068134329,2407.453819874238,0.0776596069335937,9.778238743025133e-06,797.7416666666667,0.0852499999999999,0.0852499999999999,0.0648847331171394,0.0458804347826086,22.227083333333336,2.9929,797.7416666666667,67.95416666666667,18.2125,2023-08-27,0.0776596069335937,1010.8801452151982
2023-08-28,2023-08-28,5811.125,0.0092774292406496,107.80051333185033,2608.1695171505053,0.0522059059300279,2491.209940548649,0.0640945434570312,8.717931829627369e-06,797.1520833333334,0.0810416666666666,0.0810416666666666,0.0589332510421527,0.0416721014492753,22.53333333333333,0.4012,797.1520833333334,58.00625,19.03125,2023-08-28,0.0640945434570312,1002.2901537606049
2023-08-29,2023-08-29,5833.625,0.009259463743692,108.00921875834574,2642.4504913714222,0.0463355707726873,2544.5872839425765,0.05609130859375,7.130962620486578e-06,798.4729166666666,0.0763541666666666,0.0763541666666666,0.0523041249685288,0.0369846014492753,21.79583333333333,0.0534,798.4729166666666,59.06875,16.316666666666666,2023-08-29,0.05609130859375,989.502910701493
2023-08-30,2023-08-30,6092.0,0.0090600306837596,110.37907505368032,2686.559130463552,0.0394057541510242,2598.046097015117,0.0490048726399739,6.312416593991806e-06,795.8770833333333,0.0714375,0.0714375,0.0453509082868611,0.0320679347826087,21.49791666666667,0.0,795.8770833333333,50.62916666666666,16.618750000000002,2023-08-30,0.0490048726399739,974.834551121551
2023-08-31,2023-08-31,6299.916666666667,0.008909660298771,112.24521669892124,2724.9970892485085,0.0337826936736477,2637.630422098716,0.0442161560058593,6.137137286971873e-06,793.05625,0.0674375,0.0674375,0.0396940540373687,0.0280679347826086,21.791666666666668,0.0,793.05625,45.38958333333333,18.370833333333334,2023-08-31,0.0442161560058593,974.1465351122368
2023-09-01,2023-09-01,6310.125,0.0089022534285769,112.3369601876602,2729.5886221159394,0.0330503561260134,2637.13349394263,0.0442212422688802,6.500500582286447e-06,793.5729166666666,0.0638958333333333,0.0638958333333333,0.034685381003964,0.024526268115942,21.90625,0.0,793.5729166666666,47.00833333333333,17.339583333333334,2023-09-01,0.0442212422688802,975.1442656581434
2023-09-02,2023-09-02,6057.645833333333,0.0090862316915126,110.06519700248214,2683.8660960089314,0.0398119077182432,2573.8678466695824,0.0520858764648437,7.914628320529926e-06,796.6083333333332,0.060375,0.060375,0.0297061707531087,0.0210054347826086,21.195833333333333,0.0,796.6083333333332,58.458333333333336,16.977083333333333,2023-09-02,0.0520858764648437,960.8014277300877
2023-09-03,2023-09-03,6017.416666666667,0.0091167074580693,109.6985009077684,2686.3359173731164,0.0394355448552607,2564.424062932679,0.0533498128255208,8.807564957674918e-06,795.8083333333334,0.0573124999999999,0.0573124999999999,0.0253751417183411,0.0179429347826086,20.5375,0.0,795.8083333333334,67.03750000000001,16.079166666666666,2023-09-03,0.0533498128255208,977.985740911255
2023-09-04,2023-09-04,6343.6875,0.0088792100538114,112.63304949188957,2685.661855265675,0.0394860150772259,2578.2643270241265,0.0514793395996093,7.721679038837184e-06,789.4020833333334,0.0546875,0.0546875,0.0216628311171117,0.0153179347826086,19.70208333333333,1.3239,789.4020833333334,63.91041666666666,15.08125,2023-09-04,0.0514793395996093,970.8181672416885
2023-09-05,2023-09-05,6332.520833333333,0.008886648275074,112.53550086340334,2706.87819506156,0.0364501246041468,2617.8217443284866,0.0466397603352864,6.3061346953032605e-06,792.5833333333334,0.0530833333333333,0.0530833333333333,0.0193941968608049,0.013713768115942,19.591666666666665,0.0,792.5833333333334,61.6375,13.339583333333332,2023-09-05,0.0466397603352864,961.2915814489447
2023-09-06,2023-09-06,6281.4375,0.0089226377426465,112.0809731657646,2701.905062725646,0.0371025123556263,2631.0656629792275,0.0449434916178385,4.988929370738958e-06,795.1020833333333,0.0512291666666666,0.0512291666666666,0.0167720092139048,0.0118596014492753,20.475,0.0,795.1020833333333,46.92291666666667,14.75625,2023-09-06,0.0449434916178385,965.3586792685086
