,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
63,63,2023-07-02 08:30:00,15430.000000000002,0.0080503921642801,124.21755109484327,1821.5533111784907,0.1243860484771516,1771.9116225657767,0.125457763671875,5.188128562156585e-06,716.6,0.073,0.074,0.129,0.209,0.0958676669945951,0.0024492919788395,0.0011943968643724,14.0,15.7,15.0,11.2,716.6,71.5,6.0,2023-07-02,0.125457763671875
64,64,2023-07-02 09:00:00,15231.999999999998,0.008102546544402,123.4179889643321,1797.0725808484576,0.1358515652652989,1748.2107976281304,0.135955810546875,5.1758508678764974e-06,716.4,0.073,0.073,0.129,0.209,0.0955478650704622,0.0028156007155206,0.0013730272646121,13.6,15.3,14.9,11.2,716.4,71.8,5.9,2023-07-02,0.135955810546875
65,65,2023-07-02 09:30:00,15366.0,0.0080671398451862,123.95967086113129,1804.9272832868787,0.1320820210771156,1755.908997790286,0.132476806640625,5.169664423708906e-06,716.2,0.072,0.073,0.129,0.209,0.095164088349426,0.0032551877074737,0.0015873917949922,13.2,15.0,14.8,11.2,716.2,74.6,5.3,2023-07-02,0.132476806640625
66,66,2023-07-02 10:00:00,15528.0,0.0080249482191886,124.61139594756172,1823.441117502385,0.1235355836728514,1774.421119203928,0.124359130859375,5.11590927566838e-06,716.2,0.072,0.073,0.129,0.209,0.095164088349426,0.0032551877074737,0.0015873917949922,12.8,14.7,14.7,11.2,716.2,75.8,4.9,2023-07-02,0.124359130859375
68,68,2023-07-02 11:00:00,15280.0,0.0080898100211321,123.61229712289956,1793.9718174256843,0.1373642540693155,1748.353084808986,0.135894775390625,4.831926411740644e-06,716.5,0.07,0.072,0.128,0.208,0.0937803116283898,0.0048401985040969,0.0023603220711041,12.0,14.2,14.5,11.0,716.5,76.0,4.0,2023-07-02,0.135894775390625
69,69,2023-07-02 11:30:00,15470.000000000002,0.0080399776810529,124.37845472588891,1819.4400818404115,0.1253436031320404,1770.0930773556947,0.126251220703125,5.162629175121144e-06,716.5,0.071,0.073,0.128,0.208,0.0944838902735589,0.0040343027754627,0.0019673271404843,11.7,13.9,14.4,11.2,716.5,77.0,4.8,2023-07-02,0.126251220703125
70,70,2023-07-02 12:00:00,15268.000000000002,0.008092988520379,123.5637487291479,1806.8477081062456,0.131173728677961,1757.9723784601777,0.131561279296875,5.148537646206893e-06,716.7,0.071,0.072,0.129,0.208,0.0943861563392579,0.0041462495503351,0.0020219179683804,11.4,13.6,14.2,11.2,716.7,77.3,4.7,2023-07-02,0.131561279296875
71,71,2023-07-02 12:30:00,15226.000000000002,0.0081041428431949,123.39367893048656,1811.510643979053,0.1289896732633662,1761.4767832650998,0.129974365234375,5.260091901221913e-06,716.7,0.071,0.072,0.128,0.208,0.094164088349426,0.0044006115121438,0.0021459575407241,11.2,13.4,14.1,11.2,716.7,79.5,4.6,2023-07-02,0.129974365234375
72,72,2023-07-02 13:00:00,15520.0,0.0080270162383491,124.57929201917948,1850.6539197361788,0.1117720876933297,1798.1912883169791,0.114654541015625,5.4028190314277706e-06,716.9,0.07,0.072,0.128,0.208,0.0937803116283898,0.0048401985040969,0.0023603220711041,10.8,13.2,14.0,11.2,716.9,79.0,5.1,2023-07-02,0.114654541015625
73,73,2023-07-02 13:30:00,15734.0,0.007972241150166,125.43524225671187,1878.876110277796,0.1004769876671569,1822.985936235783,0.105255126953125,5.677516224493687e-06,716.9,0.07,0.072,0.128,0.208,0.0937803116283898,0.0048401985040969,0.0023603220711041,10.6,12.9,13.9,11.2,716.9,79.8,5.7,2023-07-02,0.105255126953125
74,74,2023-07-02 14:00:00,15559.999999999998,0.0080166920974358,124.7397290361014,1868.9047007646027,0.1043689971004805,1808.9584387400275,0.110504150390625,6.1367687595480525e-06,717.1,0.07,0.072,0.128,0.208,0.0937803116283898,0.0048401985040969,0.0023603220711041,10.5,12.7,13.8,11.2,717.1,77.2,7.4,2023-07-02,0.110504150390625
75,75,2023-07-02 14:30:00,15408.0,0.0080561374087138,124.1289651934632,1845.4822687653764,0.113938677425991,1792.6347185123775,0.116912841796875,5.459329376542722e-06,717.2,0.07,0.072,0.128,0.208,0.0937803116283898,0.0048401985040969,0.0023603220711041,10.3,12.5,13.7,11.2,717.2,50.0,12.4,2023-07-02,0.116912841796875
