,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,BaroPress,airRH,airT,date,CRNS
21643,21643,2024-09-23 22:30:00,9984.0,0.0100080096128179,99.91996797437436,2279.152132947848,0.1265917809326363,2206.0491163116367,0.120452880859375,6.136579450237364e-06,792.1,0.17,0.17,0.1824335495461292,0.1289999999999999,19.5,792.1,36.8,19.4,2024-09-23,0.120452880859375
21644,21644,2024-09-23 23:00:00,10110.0,0.0099454496302666,100.54849576199535,2299.701729927952,0.1204690949986471,2232.2108952248072,0.113800048828125,5.599068954255682e-06,792.0,0.17,0.17,0.1824335495461292,0.1289999999999999,18.9,792.0,35.2,18.6,2024-09-23,0.113800048828125
21645,21645,2024-09-23 23:30:00,10302.0,0.0098523362905683,101.49876846543508,2352.3858012918176,0.1058714900946384,2276.313901867236,0.103363037109375,6.1886845969592455e-06,792.1,0.168,0.168,0.179605122421383,0.127,18.5,792.1,40.8,17.8,2024-09-23,0.103363037109375
21646,21646,2024-09-24 00:00:00,10346.0,0.0098313637076755,101.7152889196113,2369.073419252743,0.1015496737246832,2293.845398946834,0.099456787109375,6.073257978877262e-06,792.2,0.168,0.168,0.179605122421383,0.127,17.9,792.2,42.0,17.0,2024-09-24,0.099456787109375
21647,21647,2024-09-24 00:30:00,10172.0,0.0099150937342689,100.85633346498376,2322.75475008326,0.1138953094760736,2243.292420947603,0.111114501953125,6.559664713714274e-06,792.2,0.166,0.166,0.1767766952966369,0.125,17.3,792.2,47.6,16.2,2024-09-24,0.111114501953125
21648,21648,2024-09-24 01:00:00,10098.0,0.0099513572337755,100.48880534666536,2315.3955448780075,0.1159612022279609,2226.972755282038,0.115081787109375,7.352847324729087e-06,792.2,0.166,0.166,0.1767766952966369,0.125,17.0,792.2,58.8,14.6,2024-09-24,0.115081787109375
21649,21649,2024-09-24 01:30:00,10188.0,0.009907304971296,100.93562304756432,2328.220668889882,0.1123801707861133,2246.820997307725,0.110260009765625,6.709040584015108e-06,792.2,0.166,0.166,0.1767766952966369,0.125,16.4,792.2,59.2,13.0,2024-09-24,0.110260009765625
21650,21650,2024-09-24 02:00:00,10018.0,0.0099910121318036,100.08995953640904,2298.3894490567227,0.1208524993745051,2214.3189489854217,0.118316650390625,7.030880141024106e-06,792.5,0.164,0.164,0.1739482681718906,0.1229999999999999,16.0,792.5,65.2,12.2,2024-09-24,0.118316650390625
21651,21651,2024-09-24 02:30:00,9908.0,0.0100463198531524,99.53893710503444,2287.001419628375,0.1242228093117753,2203.217866415869,0.121185302734375,7.042187272369402e-06,793.3,0.164,0.164,0.1739482681718906,0.1229999999999999,15.7,793.3,70.4,11.0,2024-09-24,0.121185302734375
21652,21652,2024-09-24 03:00:00,9640.0,0.0101850105465838,98.18350166906862,2237.8875175759213,0.1397026810712856,2158.3093263062783,0.133636474609375,6.827891585026536e-06,793.5,0.164,0.164,0.1739482681718906,0.1229999999999999,15.4,793.5,70.0,10.6,2024-09-24,0.133636474609375
21653,21653,2024-09-24 03:30:00,9750.0,0.0101273936708366,98.74208829065748,2248.147005873151,0.1363355938103268,2166.568995027525,0.131256103515625,6.972793887551401e-06,793.8,0.162,0.162,0.1711198410471445,0.121,15.1,793.8,75.2,9.8,2024-09-24,0.131256103515625
21654,21654,2024-09-24 04:00:00,10060.0,0.0099701343285247,100.29955134495869,2320.2447442955745,0.1145965524667251,2240.5028488308094,0.111785888671875,6.590939032443662e-06,794.1,0.162,0.162,0.1711198410471445,0.121,14.8,794.1,74.8,9.0,2024-09-24,0.111785888671875
21655,21655,2024-09-24 04:30:00,9982.0,0.0100090121682537,99.90995946350894,2307.793586096506,0.1181271376286189,2226.476725968536,0.115203857421875,6.763456193293603e-06,794.3,0.162,0.162,0.1711198410471445,0.121,14.5,794.3,80.8,8.2,2024-09-24,0.115203857421875
21656,21656,2024-09-24 05:00:00,9960.0,0.0100200602007025,99.7997995989972,2297.7639920787856,0.1210355942166805,2219.2670052292647,0.117034912109375,6.550126240761134e-06,794.4,0.16,0.16,0.1682914139223983,0.1189999999999999,14.2,794.4,82.4,7.4,2024-09-24,0.117034912109375
21657,21657,2024-09-24 05:30:00,10228.0,0.0098879130854677,101.13357503816424,2360.957481426872,0.1036344757631951,2278.982221835836,0.102752685546875,6.661132975289621e-06,794.4,0.16,0.16,0.1682914139223983,0.1189999999999999,14.2,794.4,86.0,7.0,2024-09-24,0.102752685546875
21658,21658,2024-09-24 06:00:00,9816.0,0.0100932893859012,99.07572861200669,2242.982680542716,0.1380212621994476,2167.6003647649527,0.131011962890625,6.44015766647414e-06,794.4,0.16,0.16,0.1682914139223983,0.1189999999999999,13.8,794.4,87.6,6.2,2024-09-24,0.131011962890625
21659,21659,2024-09-24 06:30:00,10144.0,0.0099287683848692,100.71742649611338,2334.1854173644783,0.1107451537936763,2256.218483483254,0.108001708984375,6.399345273878369e-06,794.4,0.16,0.16,0.1682914139223983,0.1189999999999999,13.5,794.4,84.8,6.6,2024-09-24,0.108001708984375
21660,21660,2024-09-24 07:00:00,9744.0,0.0101305112309138,98.71170143402452,2245.721664313871,0.1371249312233804,2170.5123531664826,0.130157470703125,6.416756943198606e-06,794.6,0.16,0.16,0.1682914139223983,0.1189999999999999,13.5,794.6,89.6,5.8,2024-09-24,0.130157470703125
21661,21661,2024-09-24 07:30:00,9764.0,0.0101201305424298,98.812954616285,2247.7193627793586,0.1364744765218791,2174.967427782998,0.128875732421875,6.19438267570493e-06,794.6,0.158,0.158,0.1654629867976521,0.1169999999999999,13.2,794.6,88.8,5.4,2024-09-24,0.128875732421875
21662,21662,2024-09-24 08:00:00,9632.0,0.0101892393242402,98.14275317108238,2221.3297240090715,0.1452961751354597,2149.412480489445,0.136260986328125,6.196115533932951e-06,794.6,0.158,0.158,0.1654629867976521,0.1169999999999999,12.9,794.6,91.2,5.0,2024-09-24,0.136260986328125
21663,21663,2024-09-24 08:30:00,9760.0,0.0101222041272364,98.79271228182776,2251.571050219203,0.1352281239490748,2179.614293293191,0.127593994140625,6.1136162474579225e-06,794.7,0.158,0.158,0.1654629867976521,0.1169999999999999,12.9,794.7,92.4,4.6,2024-09-24,0.127593994140625
21664,21664,2024-09-24 09:00:00,9930.0,0.0100351848284818,99.6493853468249,2287.72328441756,0.1240068489648004,2215.2732816824187,0.118072509765625,6.056438852991024e-06,794.8,0.158,0.158,0.1654629867976521,0.1169999999999999,12.6,794.8,94.0,4.2,2024-09-24,0.118072509765625
21665,21665,2024-09-24 09:30:00,9970.0,0.010015033834597,99.84988733093292,2283.7925458980503,0.1251866707287809,2213.892022326319,0.118438720703125,5.846961492083346e-06,794.9,0.156,0.156,0.1626345596729059,0.1149999999999999,12.6,794.9,93.2,3.8,2024-09-24,0.118438720703125
21666,21666,2024-09-24 10:00:00,9984.0,0.0100080096128179,99.91996797437436,2290.441160293953,0.1231965852398305,2220.337141169119,0.116790771484375,5.846961492083346e-06,795.1,0.156,0.156,0.1626345596729059,0.1149999999999999,12.3,795.1,93.2,3.8,2024-09-24,0.116790771484375
21667,21667,2024-09-24 10:30:00,9806.0,0.0100984345610256,99.02524930541703,2248.0768059084726,0.1363583835132917,2180.751803516064,0.127288818359375,5.717107749506211e-06,795.1,0.156,0.156,0.1626345596729059,0.1149999999999999,12.3,795.1,93.6,3.4,2024-09-24,0.127288818359375
21668,21668,2024-09-24 11:00:00,9974.0,0.0100130254050502,99.86991538997115,2275.2868516697467,0.1277724615082483,2207.429479243533,0.120086669921875,5.6926756651066125e-06,795.3,0.156,0.156,0.1626345596729059,0.1149999999999999,12.0,795.3,93.2,3.4,2024-09-24,0.120086669921875
21669,21669,2024-09-24 11:30:00,9884.0,0.0100585095278321,99.41830817309254,2256.928875439412,0.1335112110385463,2190.8027899344206,0.124542236328125,5.589536149066055e-06,795.5,0.156,0.156,0.1626345596729059,0.1149999999999999,12.0,795.5,94.0,3.0,2024-09-24,0.124542236328125
21670,21670,2024-09-24 12:00:00,9766.0,0.0101190942277947,98.8230742286436,2218.8614416140467,0.1461473956133173,2154.481480725334,0.134796142578125,5.53368180977704e-06,795.6,0.154,0.154,0.1598061325481597,0.1129999999999999,11.6,795.6,95.6,2.6,2024-09-24,0.134796142578125
21671,21671,2024-09-24 12:30:00,9926.0,0.0100372066245794,99.62931295557549,2271.2480610794023,0.1290162525141115,2205.080410411528,0.120697021484375,5.556835290152676e-06,795.8,0.154,0.154,0.1598061325481597,0.1129999999999999,11.6,795.8,96.0,2.6,2024-09-24,0.120697021484375
21672,21672,2024-09-24 13:00:00,9830.0,0.0100860993350522,99.1463564635635,2250.4268774639,0.1355973000429413,2185.39635929988,0.126007080078125,5.5105283294014044e-06,795.9,0.154,0.154,0.1598061325481597,0.1129999999999999,11.3,795.9,95.2,2.6,2024-09-24,0.126007080078125
21673,21673,2024-09-24 13:30:00,9826.0,0.0100881520672064,99.12618221237013,2255.412180563269,0.1339952672602482,2189.4401041119486,0.124908447265625,5.579988770528312e-06,796.2,0.154,0.154,0.1598061325481597,0.1129999999999999,11.3,796.2,96.4,2.6,2024-09-24,0.124908447265625
21674,21674,2024-09-24 14:00:00,9906.0,0.0100473339671057,99.52889027814987,2267.369274579597,0.1302206144589505,2198.9036639807096,0.122344970703125,5.765971918305411e-06,796.3,0.154,0.154,0.1598061325481597,0.1129999999999999,11.0,796.3,94.4,3.4,2024-09-24,0.122344970703125
21675,21675,2024-09-24 14:30:00,9682.0,0.0101628955205949,98.39715443040006,2222.5510834372817,0.1448766699404851,2152.4151092917773,0.135406494140625,6.034218633854573e-06,796.5,0.152,0.152,0.1569777054234135,0.111,11.0,796.5,91.2,4.6,2024-09-24,0.135406494140625
21676,21676,2024-09-24 15:00:00,9692.0,0.0101576512375063,98.44795579391176,2230.749477631652,0.1420894438017047,2155.913639638235,0.134368896484375,6.428127853778406e-06,796.7,0.152,0.152,0.1569777054234135,0.111,11.0,796.7,78.8,7.8,2024-09-24,0.134368896484375
21677,21677,2024-09-24 15:30:00,9746.0,0.0101294717243459,98.72183142547549,2243.981953984752,0.1376936434546432,2165.947505566154,0.131439208984375,6.671825491654501e-06,796.7,0.152,0.152,0.1569777054234135,0.111,11.0,796.7,68.4,10.6,2024-09-24,0.131439208984375
21678,21678,2024-09-24 16:00:00,9746.0,0.0101294717243459,98.72183142547549,2234.78329379486,0.1407361355286865,2164.3195856837287,0.131927490234375,6.029070254554117e-06,796.6,0.152,0.152,0.1569777054234135,0.111,11.3,796.6,53.2,13.0,2024-09-24,0.131927490234375
21679,21679,2024-09-24 16:30:00,9722.0,0.0101419669655984,98.60020283954796,2231.856430374656,0.1417168962952309,2157.367152695974,0.133941650390625,6.394048719986922e-06,796.5,0.152,0.152,0.1569777054234135,0.111,12.0,796.5,52.4,14.2,2024-09-24,0.133941650390625
21680,21680,2024-09-24 17:00:00,9836.0,0.0100830225849674,99.1766101457395,2261.685728503905,0.1320030261331912,2186.651003407759,0.125640869140625,6.354612345817531e-06,796.5,0.152,0.152,0.1569777054234135,0.111,12.6,796.5,48.4,15.4,2024-09-24,0.125640869140625
21681,21681,2024-09-24 17:30:00,9976.0,0.0100120216432909,99.87992791347018,2292.695843586916,0.1225278005674149,2211.1145649115574,0.119171142578125,6.832592231486125e-06,796.1,0.152,0.152,0.1569777054234135,0.111,13.5,796.1,48.4,16.6,2024-09-24,0.119171142578125
21682,21682,2024-09-24 18:00:00,9836.0,0.0100830225849674,99.1766101457395,2244.28623424626,0.1375940217715799,2172.8399724657293,0.129486083984375,6.089168731373498e-06,795.9,0.152,0.152,0.1569777054234135,0.111,14.8,795.9,39.2,18.2,2024-09-24,0.129486083984375
21683,21683,2024-09-24 18:30:00,9974.0,0.0100130254050502,99.86991538997115,2263.6500406896503,0.1313846054996323,2195.6371375658523,0.123260498046875,5.736367746961013e-06,795.8,0.152,0.152,0.1569777054234135,0.111,16.0,795.8,34.4,19.4,2024-09-24,0.123260498046875
21684,21684,2024-09-24 19:00:00,10124.0,0.0099385707057331,100.61808982484212,2294.1539978035985,0.1220969089837212,2223.6361659371496,0.115936279296875,5.872749307233197e-06,795.5,0.154,0.154,0.1598061325481597,0.1129999999999999,17.3,795.5,34.4,19.8,2024-09-24,0.115936279296875
21685,21685,2024-09-24 19:30:00,9886.0,0.0100574920264863,99.42836617384395,2248.5257998923744,0.136212680823863,2168.0990750476926,0.130828857421875,6.8695375158870975e-06,795.3,0.154,0.154,0.1598061325481597,0.1129999999999999,18.2,795.3,38.4,20.6,2024-09-24,0.130828857421875
21686,21686,2024-09-24 20:00:00,10188.0,0.009907304971296,100.93562304756432,2318.4584753556537,0.1150977179069672,2245.628386599617,0.110504150390625,6.005915116597922e-06,795.0,0.154,0.154,0.1598061325481597,0.1129999999999999,19.2,795.0,32.8,21.0,2024-09-24,0.110504150390625
21687,21687,2024-09-24 20:30:00,10204.0,0.009899534534829,101.01485039339512,2313.811783833188,0.1164097475829181,2244.087525283629,0.110870361328125,5.753741592484438e-06,794.7,0.152,0.152,0.1569777054234135,0.111,19.8,794.7,30.0,21.8,2024-09-24,0.110870361328125
21688,21688,2024-09-24 21:00:00,9752.0,0.0101263551235672,98.75221516502808,2214.237116766315,0.1477546213303777,2139.850450907963,0.139129638671875,6.437509914042087e-06,794.4,0.152,0.152,0.1569777054234135,0.111,20.4,794.4,32.8,22.2,2024-09-24,0.139129638671875
21689,21689,2024-09-24 21:30:00,10326.0,0.0098408800817046,101.61692772368194,2345.7409876519123,0.1076310347244204,2269.921090610349,0.104827880859375,6.185554965960621e-06,794.4,0.152,0.152,0.1569777054234135,0.111,20.4,794.4,30.8,22.6,2024-09-24,0.104827880859375
21690,21690,2024-09-24 22:00:00,10000.0,0.01,100.0,2273.125964475923,0.1284366377849422,2198.2578836048315,0.122528076171875,6.307021357219811e-06,794.4,0.15,0.15,0.1541492782986673,0.1089999999999999,20.4,794.4,30.0,23.4,2024-09-24,0.122528076171875
21691,21691,2024-09-24 22:30:00,10060.0,0.0099701343285247,100.29955134495869,2283.100390213155,0.1253954068644771,2211.447430906461,0.119049072265625,6.000172716218629e-06,794.4,0.15,0.15,0.1541492782986673,0.1089999999999999,20.1,794.4,29.2,23.0,2024-09-24,0.119049072265625
21692,21692,2024-09-24 23:00:00,10302.0,0.0098523362905683,101.49876846543508,2312.394476509239,0.1168123486453516,2244.8267968625782,0.110687255859375,5.57394151093888e-06,794.2,0.15,0.15,0.1541492782986673,0.1089999999999999,19.8,794.2,28.4,22.2,2024-09-24,0.110687255859375
21693,21693,2024-09-24 23:30:00,10134.0,0.0099336659180358,100.66777041337512,2278.0161552221125,0.1269377991388474,2206.5595632493028,0.120330810546875,5.996983919029562e-06,794.1,0.148,0.148,0.1513208511739211,0.1069999999999999,19.2,794.1,32.0,21.4,2024-09-24,0.120330810546875
21694,21694,2024-09-25 00:00:00,10396.0,0.0098076930331134,101.96077677224709,2365.556765724721,0.1024490987643523,2288.086924345693,0.100738525390625,6.26998335132948e-06,794.2,0.148,0.148,0.1513208511739211,0.1069999999999999,18.5,794.2,37.6,19.4,2024-09-25,0.100738525390625
21695,21695,2024-09-25 00:30:00,10150.0,0.0099258333397093,100.74720839804942,2320.457095896548,0.1145370914050439,2245.7402800576792,0.110504150390625,6.161196599819072e-06,794.3,0.148,0.148,0.1513208511739211,0.1069999999999999,17.9,794.3,41.6,17.4,2024-09-25,0.110504150390625
21696,21696,2024-09-25 01:00:00,10130.0,0.0099356269615685,100.64790112068906,2326.6076026404,0.1128256193071956,2243.001009130472,0.111175537109375,6.9026729987252665e-06,794.4,0.146,0.146,0.1484924240491749,0.1049999999999999,17.3,794.4,55.2,14.6,2024-09-25,0.111175537109375
21697,21697,2024-09-25 01:30:00,10136.0,0.0099326858316126,100.67770358922576,2331.237165823407,0.1115509291373964,2249.397650071727,0.109588623046875,6.737566334461744e-06,794.7,0.146,0.146,0.1484924240491749,0.1049999999999999,17.0,794.7,58.0,13.4,2024-09-25,0.109588623046875
21698,21698,2024-09-25 02:00:00,10076.0,0.0099622152372605,100.37928073063684,2326.302110124367,0.1129101398762732,2245.4999721324903,0.110565185546875,6.663709228717708e-06,794.9,0.146,0.146,0.1484924240491749,0.1049999999999999,16.4,794.9,58.8,13.0,2024-09-25,0.110565185546875
21699,21699,2024-09-25 02:30:00,10038.0,0.0099810539790932,100.18981984213764,2324.3795625386865,0.1134432154871962,2240.3979207363795,0.111785888671875,6.941693591736748e-06,795.1,0.144,0.144,0.1456639969244287,0.1029999999999999,16.0,795.1,66.0,11.8,2024-09-25,0.111785888671875
21700,21700,2024-09-25 03:00:00,10250.0,0.0098772959664958,101.24228365658294,2382.791206376832,0.098097386939057,2298.728534618912,0.098419189453125,6.7720747370600285e-06,795.5,0.144,0.144,0.1456639969244287,0.1029999999999999,15.7,795.5,62.8,12.2,2024-09-25,0.098419189453125
21701,21701,2024-09-25 03:30:00,10180.0,0.0099111970574691,100.89598604503551,2344.482264703049,0.1079668828620741,2261.1543024868984,0.106842041015625,6.824436570794988e-06,795.9,0.144,0.144,0.1456639969244287,0.1029999999999999,15.4,795.9,73.6,9.8,2024-09-25,0.106842041015625
21702,21702,2024-09-25 04:00:00,9896.0,0.0100524091474906,99.4786409235671,2279.272905249313,0.1265550412957695,2199.7262919491213,0.122161865234375,6.696676022268961e-06,796.0,0.144,0.144,0.1456639969244287,0.1029999999999999,15.1,796.0,76.0,9.0,2024-09-25,0.122161865234375
21703,21703,2024-09-25 04:30:00,10116.0,0.0099424997711982,100.57832768544128,2333.4792768103466,0.1109377248954591,2252.0127975050186,0.108978271484375,6.699067195913032e-06,796.2,0.142,0.142,0.1428355697996825,0.1009999999999999,14.8,796.2,78.0,8.6,2024-09-25,0.108978271484375
21704,21704,2024-09-25 05:00:00,10100.0,0.0099503719020998,100.4987562112089,2326.989574892201,0.1127200103152695,2244.720311077251,0.110748291015625,6.787058850689892e-06,796.1,0.142,0.142,0.1428355697996825,0.1009999999999999,14.5,796.1,83.2,7.8,2024-09-25,0.110748291015625
21705,21705,2024-09-25 05:30:00,9900.0,0.0100503781525921,99.498743710662,2283.5819905133103,0.1252501374435708,2203.581570201087,0.121124267578125,6.723097002966734e-06,796.3,0.142,0.142,0.1428355697996825,0.1009999999999999,14.5,796.3,86.8,7.0,2024-09-25,0.121124267578125
21706,21706,2024-09-25 06:00:00,9920.0,0.0100402416112812,99.59919678390986,2280.970219652633,0.1260396720153592,2201.658798709286,0.121612548828125,6.671015592109055e-06,796.4,0.142,0.142,0.1428355697996825,0.1009999999999999,14.2,796.4,88.4,6.6,2024-09-25,0.121612548828125
21707,21707,2024-09-25 06:30:00,10234.0,0.0098850141125975,101.1632344283238,2364.6942752870464,0.1026706038713751,2285.50056649195,0.101287841796875,6.416756943198606e-06,796.5,0.14,0.14,0.1400071426749364,0.0989999999999999,13.8,796.5,89.6,5.8,2024-09-25,0.101287841796875
21708,21708,2024-09-25 07:00:00,9786.0,0.0101087485608144,98.92421341612985,2263.2173411832027,0.1315206132991531,2187.09510844698,0.125518798828125,6.445403179552171e-06,796.6,0.14,0.14,0.1400071426749364,0.0989999999999999,13.5,796.6,90.0,5.8,2024-09-25,0.125518798828125
21709,21709,2024-09-25 07:30:00,9894.0,0.0100534251067784,99.46858800646564,2286.5299551734647,0.124364029171417,2211.2322708945862,0.119110107421875,6.30599317436628e-06,796.6,0.14,0.14,0.1400071426749364,0.0989999999999999,13.5,796.6,90.4,5.4,2024-09-25,0.119110107421875
21710,21710,2024-09-25 08:00:00,9844.0,0.0100789246280475,99.2169340384997,2258.6914713892666,0.1329506129646532,2183.374235212605,0.126556396484375,6.388110706845042e-06,796.8,0.14,0.14,0.1400071426749364,0.0989999999999999,13.2,796.8,89.2,5.8,2024-09-25,0.126556396484375
21711,21711,2024-09-25 08:30:00,9910.0,0.0100453060462117,99.54898291795854,2268.835580911006,0.1297641850925219,2196.3608477179127,0.123016357421875,6.110674801708916e-06,796.7,0.14,0.14,0.1400071426749364,0.0989999999999999,13.2,796.7,87.6,5.4,2024-09-25,0.123016357421875
21712,21712,2024-09-25 09:00:00,9902.0,0.0100493631166704,99.508793581271,2277.245051742192,0.1271731384224683,2202.6265847810364,0.121368408203125,6.27352576143078e-06,796.7,0.14,0.14,0.1400071426749364,0.0989999999999999,12.9,796.7,87.6,5.8,2024-09-25,0.121368408203125
21713,21713,2024-09-25 09:30:00,9884.0,0.0100585095278321,99.41830817309254,2267.717999897018,0.1301119375798144,2194.610532985068,0.123504638671875,6.168939588608683e-06,796.7,0.138,0.138,0.1371787155501902,0.097,12.9,796.7,90.8,5.0,2024-09-25,0.123504638671875
21714,21714,2024-09-25 10:00:00,9828.0,0.01008712554448,99.13626985114983,2254.6312490680234,0.1342451072940055,2183.817830140524,0.126434326171875,6.0048946925400366e-06,796.8,0.138,0.138,0.1371787155501902,0.097,12.6,796.8,93.2,4.2,2024-09-25,0.126434326171875
21715,21715,2024-09-25 10:30:00,10006.0,0.0099970013493253,100.02999550134948,2294.775012860685,0.1219137822498632,2223.37008632337,0.115997314453125,5.947338513406663e-06,796.8,0.138,0.138,0.1371787155501902,0.097,12.6,796.8,94.8,3.8,2024-09-25,0.115997314453125
21716,21716,2024-09-25 11:00:00,10134.0,0.0099336659180358,100.66777041337512,2340.9632062772616,0.108910163863382,2269.9849059748244,0.104766845703125,5.79040400270501e-06,796.9,0.138,0.138,0.1371787155501902,0.097,12.3,796.9,94.8,3.4,2024-09-25,0.104766845703125
21717,21717,2024-09-25 11:30:00,9734.0,0.0101357135684574,98.6610358753647,2247.0379567238,0.1366960331180653,2180.386133289811,0.127410888671875,5.660891929692431e-06,796.9,0.138,0.138,0.1371787155501902,0.097,12.3,796.9,95.2,3.0,2024-09-25,0.127410888671875
21718,21718,2024-09-25 12:00:00,9968.0,0.0100160385026875,99.83987179478947,2308.035653360139,0.1180576613066883,2237.197086466661,0.112579345703125,5.863700255903806e-06,796.8,0.136,0.136,0.134350288425444,0.0949999999999999,12.0,796.8,96.0,3.4,2024-09-25,0.112579345703125
21719,21719,2024-09-25 12:30:00,10244.0,0.0098801881521905,101.21264743103995,2360.6508830685543,0.1037138634445742,2286.295622661159,0.101104736328125,6.022621279399154e-06,796.9,0.136,0.136,0.134350288425444,0.0949999999999999,12.0,796.9,96.0,3.8,2024-09-25,0.101104736328125
21720,21720,2024-09-25 13:00:00,10094.0,0.0099533287755945,100.46890066085126,2324.151229822988,0.1135066604402452,2252.8180413063,0.108795166015625,5.863700255903806e-06,796.9,0.136,0.136,0.134350288425444,0.0949999999999999,11.6,796.9,96.0,3.4,2024-09-25,0.108795166015625
21721,21721,2024-09-25 13:30:00,9826.0,0.0100881520672064,99.12618221237013,2264.007627696192,0.1312723001532446,2196.304994897442,0.123077392578125,5.708462450110014e-06,797.1,0.136,0.136,0.134350288425444,0.0949999999999999,11.6,797.1,96.0,3.0,2024-09-25,0.123077392578125
21722,21722,2024-09-25 14:00:00,9632.0,0.0101892393242402,98.14275317108238,2232.095618078431,0.1416365142333464,2162.073315146158,0.132537841796875,5.997527024068324e-06,797.3,0.136,0.136,0.134350288425444,0.0949999999999999,11.3,797.3,95.6,3.8,2024-09-25,0.132537841796875
21723,21723,2024-09-25 14:30:00,10104.0,0.0099484021164917,100.5186549850325,2350.095518572925,0.1064754249564876,2269.7280115668013,0.104827880859375,6.557116796354318e-06,797.4,0.136,0.136,0.134350288425444,0.0949999999999999,11.3,797.4,94.0,5.4,2024-09-25,0.104827880859375
21724,21724,2024-09-25 15:00:00,10070.0,0.0099651826846491,100.3493896344168,2334.208980929611,0.1107387323541664,2242.279358740785,0.111358642578125,7.592276155368103e-06,797.2,0.136,0.136,0.134350288425444,0.0949999999999999,11.3,797.2,88.4,8.6,2024-09-25,0.111358642578125
21725,21725,2024-09-25 15:30:00,9870.0,0.0100656406946462,99.34787365615834,2301.5423052723054,0.119933045168514,2210.1583332871314,0.119415283203125,7.656898386036896e-06,797.1,0.134,0.134,0.1315218613006978,0.093,11.3,797.1,72.8,11.8,2024-09-25,0.119415283203125
21726,21726,2024-09-25 16:00:00,9996.0,0.0100020006002,99.9799979995999,2316.303377078242,0.1157047248551767,2235.009675443144,0.113128662109375,6.735715445482406e-06,796.9,0.134,0.134,0.1315218613006978,0.093,11.6,796.9,55.2,14.2,2024-09-25,0.113128662109375
21727,21727,2024-09-25 16:30:00,9832.0,0.0100850734387636,99.15644204992432,2277.7376002700034,0.1270227704414028,2196.6885826095304,0.122955322265625,6.832592231486125e-06,796.8,0.134,0.134,0.1315218613006978,0.093,12.3,796.8,48.4,16.6,2024-09-25,0.122955322265625
21728,21728,2024-09-25 17:00:00,9794.0,0.0101046191698901,98.96464014990404,2265.694817916113,0.1307435437370952,2179.298730748394,0.127716064453125,7.34147878658891e-06,796.5,0.134,0.134,0.1315218613006978,0.093,13.2,796.5,48.4,17.8,2024-09-25,0.127716064453125
21729,21729,2024-09-25 17:30:00,10132.0,0.00993464629464,100.65783625729296,2329.185721813591,0.1121143432858892,2247.7380556826743,0.110015869140625,6.710257495183974e-06,796.1,0.134,0.134,0.1315218613006978,0.093,14.2,796.1,41.2,19.0,2024-09-25,0.110015869140625
21730,21730,2024-09-25 18:00:00,10078.0,0.0099612266770757,100.38924245156949,2334.231153796857,0.1107326901705342,2245.626197694309,0.110504150390625,7.306792742720374e-06,795.6,0.134,0.134,0.1315218613006978,0.093,15.4,795.6,42.8,19.8,2024-09-25,0.110504150390625
21731,21731,2024-09-25 18:30:00,10146.0,0.0099277897472063,100.72735477515528,2347.1737309269683,0.1072497440539623,2268.242018113149,0.105194091796875,6.444190583582571e-06,795.2,0.134,0.134,0.1315218613006978,0.093,16.7,795.2,33.6,21.8,2024-09-25,0.105194091796875
21732,21732,2024-09-25 19:00:00,10114.0,0.0099434827658885,100.568384694197,2343.286653427281,0.1082866471592079,2254.298041774276,0.108428955078125,7.310201323408007e-06,794.8,0.134,0.134,0.1315218613006978,0.093,17.9,794.8,36.4,22.6,2024-09-25,0.108428955078125
21733,21733,2024-09-25 19:30:00,10410.0,0.009801095823773,102.02940752547768,2396.056122505074,0.0948417683070229,2313.305365618466,0.095306396484375,6.624380190361868e-06,794.4,0.134,0.134,0.1315218613006978,0.093,19.2,794.4,30.8,23.8,2024-09-25,0.095306396484375
21734,21734,2024-09-25 20:00:00,10214.0,0.0098946872865656,101.06433594498112,2358.268946543169,0.104332196595523,2264.63636884014,0.106048583984375,7.656578548273675e-06,794.1,0.134,0.134,0.1315218613006978,0.093,20.1,794.1,34.8,24.2,2024-09-25,0.106048583984375
21735,21735,2024-09-25 20:30:00,10442.0,0.0097860663407906,102.18610473053565,2396.607017152217,0.0947082758754887,2308.2357553331885,0.096343994140625,7.08985139286299e-06,793.7,0.134,0.134,0.1315218613006978,0.093,20.7,793.7,30.8,25.0,2024-09-25,0.096343994140625
21736,21736,2024-09-25 21:00:00,10448.0,0.0097832560024354,102.2154587134451,2402.061980513862,0.0933936810875797,2308.161758068476,0.096343994140625,7.533670472484789e-06,793.5,0.134,0.134,0.1315218613006978,0.093,21.4,793.5,32.0,25.4,2024-09-25,0.096343994140625
21737,21737,2024-09-25 21:30:00,10262.0,0.0098715192064931,101.3015300970326,2337.272277864581,0.1099064368177108,2260.262807882041,0.107025146484375,6.309449020706012e-06,793.1,0.134,0.134,0.1315218613006978,0.093,21.4,793.1,26.8,25.4,2024-09-25,0.107025146484375
