,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
58,58,2023-07-02 06:00:00,18416.0,0.0073688946367017,135.70556362949898,1923.070673661547,0.1896550658000858,1872.70566939136,0.167205810546875,4.980415660117417e-06,699.8,0.029,0.045,0.127,0.117,0.0630454054568096,0.0037632143878768,0.0018251350797114,10.0,12.9,13.4,10.6,699.8,54.4,9.6,2023-07-02,0.167205810546875
59,59,2023-07-02 06:30:00,18306.0,0.0073910011693082,135.29966740535616,1901.8158758493728,0.2017265802239493,1851.3393661614537,0.177520751953125,5.04904825388125e-06,699.7,0.029,0.045,0.127,0.117,0.0630454054568096,0.0037632143878768,0.0018251350797114,9.7,12.6,13.2,10.7,699.7,54.8,9.7,2023-07-02,0.177520751953125
60,60,2023-07-02 07:00:00,18350.0,0.0073821347052556,135.46217184144066,1901.154366801554,0.2021143341983842,1851.611079657784,0.177398681640625,4.954972945019111e-06,699.4,0.029,0.045,0.127,0.117,0.0630454054568096,0.0037632143878768,0.0018251350797114,9.3,12.2,13.1,10.7,699.4,53.1,9.9,2023-07-02,0.177398681640625
61,61,2023-07-02 07:30:00,18166.0,0.00741942663996,134.78130434151467,1880.583788879394,0.2145585427162733,1831.6678399908467,0.187652587890625,4.945497680125193e-06,699.3,0.029,0.045,0.127,0.117,0.0630454054568096,0.0037632143878768,0.0018251350797114,8.9,12.0,13.0,10.7,699.3,52.0,10.2,2023-07-02,0.187652587890625
62,62,2023-07-02 08:00:00,18284.0,0.0073954463985497,135.21834195108295,1882.3820237797847,0.2134399553762312,1833.8116501113595,0.186492919921875,4.904818682853768e-06,699.1,0.029,0.045,0.127,0.117,0.0630454054568096,0.0037632143878768,0.0018251350797114,8.6,11.7,12.9,10.7,699.1,51.9,10.1,2023-07-02,0.186492919921875
63,63,2023-07-02 08:30:00,18592.0,0.0073339331106107,136.35248439247448,1912.3932724014533,0.1956268360986154,1863.3023584742616,0.171661376953125,4.878923672892738e-06,699.0,0.029,0.044,0.127,0.117,0.0627274050427687,0.0041268438763882,0.0020014930723991,8.3,11.4,12.7,10.7,699.0,51.3,10.2,2023-07-02,0.171661376953125
64,64,2023-07-02 09:00:00,18764.0,0.0073002425180847,136.98175060934213,1928.271254754096,0.186811460378053,1879.1279634418493,0.164215087890625,4.842996155301165e-06,698.9,0.029,0.045,0.126,0.117,0.0628208824012705,0.0040199536883301,0.0019496520100004,8.0,11.2,12.6,10.7,698.9,51.9,9.9,2023-07-02,0.164215087890625
65,65,2023-07-02 09:30:00,18450.0,0.0073621017383231,135.83077707206124,1889.4575819251247,0.2090967978818946,1841.393905480256,0.182525634765625,4.833664756158003e-06,698.7,0.029,0.045,0.126,0.117,0.0628208824012705,0.0040199536883301,0.0019496520100004,7.8,11.0,12.5,10.7,698.7,51.8,9.9,2023-07-02,0.182525634765625
66,66,2023-07-02 10:00:00,18836.0,0.00728627668902,137.2443077143821,1927.2062254575376,0.1873904073467138,1878.506580786608,0.164520263671875,4.800862988226811e-06,698.6,0.029,0.045,0.126,0.117,0.0628208824012705,0.0040199536883301,0.0019496520100004,7.5,10.7,12.4,10.7,698.6,50.8,10.1,2023-07-02,0.164520263671875
67,67,2023-07-02 10:30:00,18430.0,0.0073660952844471,135.75713609236163,1887.7001903323528,0.2101669619711584,1839.3978145258047,0.183563232421875,4.862941739944321e-06,698.7,0.029,0.045,0.126,0.117,0.0628208824012705,0.0040199536883301,0.0019496520100004,7.3,10.5,12.2,10.7,698.7,55.9,8.8,2023-07-02,0.183563232421875
68,68,2023-07-02 11:00:00,18694.0,0.0073138976879758,136.72600337902077,1914.0817770641688,0.1946702745017006,1866.7688786818364,0.170013427734375,4.693482920481751e-06,698.9,0.029,0.045,0.126,0.118,0.0628999067125127,0.0039295903786984,0.001905826378684,7.1,10.3,12.1,10.7,698.9,55.0,8.5,2023-07-02,0.170013427734375
69,69,2023-07-02 11:30:00,18390.0,0.0073741019121199,135.60973416388663,1881.73099241125,0.2138442276831742,1835.0324606279005,0.185882568359375,4.712655738643934e-06,698.8,0.029,0.045,0.126,0.118,0.0628999067125127,0.0039295903786984,0.001905826378684,6.9,10.1,11.9,10.7,698.8,56.3,8.2,2023-07-02,0.185882568359375
70,70,2023-07-02 12:00:00,18514.0,0.0073493659056906,136.06616037795732,1904.7368261017884,0.2000233520796133,1857.2522763450177,0.174591064453125,4.7346476578011245e-06,699.0,0.029,0.045,0.125,0.118,0.0626753836569736,0.0041863296791517,0.002030343308973,6.7,10.0,11.9,10.7,699.0,56.2,8.3,2023-07-02,0.174591064453125
71,71,2023-07-02 12:30:00,18430.0,0.0073660952844471,135.75713609236163,1907.311059632019,0.1985342651333869,1859.380390300049,0.173553466796875,4.7736600442787e-06,699.0,0.029,0.045,0.125,0.118,0.0626753836569736,0.0041863296791517,0.002030343308973,6.6,9.8,11.8,10.7,699.0,56.3,8.4,2023-07-02,0.173553466796875
72,72,2023-07-02 13:00:00,18706.0,0.0073115513591913,136.76987972503304,1939.657816620956,0.1807285691569327,1890.0636290426417,0.159271240234375,4.859153242079337e-06,699.2,0.029,0.045,0.125,0.118,0.0626753836569736,0.0041863296791517,0.002030343308973,6.6,9.6,11.7,10.7,699.2,55.5,8.9,2023-07-02,0.159271240234375
73,73,2023-07-02 13:30:00,18304.0,0.0073914049498635,135.2922762023021,1901.0741189876155,0.2021614238084719,1849.44534726807,0.178436279296875,5.169595125311839e-06,699.2,0.029,0.045,0.125,0.118,0.0626753836569736,0.0041863296791517,0.002030343308973,6.7,9.5,11.5,10.7,699.2,55.4,9.9,2023-07-02,0.178436279296875
