date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-08-21,2023-08-21,6249.895833333333,0.0089457059011332,111.79679759750331,2789.769239538867,0.0279003046625,2717.403835015172,0.0264180501302083,4.937109754007004e-06,796.3000000000001,0.0191458333333333,0.0715,0.0325190546340669,0.0114461371707081,0.006626459497461,23.15128205128205,23.33333333333333,0.0,796.3000000000001,29.86875,21.191666666666663,2023-08-21,0.0264180501302083,837.2030184201044
2023-08-22,2023-08-22,6176.395833333333,0.0089979462746986,111.1409013492277,2781.4677572880887,0.0292624289845202,2690.40532694477,0.0295422871907552,6.270148137519207e-06,797.1125000000001,0.01775,0.0709166666666666,0.0322537476615279,0.011771515282399,0.0068148291497135,26.1125,23.866666666666664,0.0,797.1125000000001,35.88125,20.714583333333334,2023-08-22,0.0295422871907552,834.6201074639259
2023-08-23,2023-08-23,6150.520833333333,0.0090180092517022,110.90313161586693,2789.027101299442,0.0280994566473916,2671.8270608676,0.0319442749023437,8.125309952280756e-06,796.8249999999999,0.01775,0.0695416666666666,0.0316283812262573,0.0125384779742417,0.0072588433300228,24.80652173913043,23.14375,1.0366,796.8249999999999,54.05,18.99375,2023-08-23,0.0319442749023437,876.6889383714939
2023-08-24,2023-08-24,5670.25,0.0093937695896508,106.47893061693036,2565.891153086203,0.0734045245482345,2428.272480236919,0.0696525573730468,1.0506105975755688e-05,795.2937499999999,0.1000625,0.068375,0.0856506462417203,0.0537155763831519,0.0310973113441826,22.49090909090909,22.57708333333333,10.415,795.2937499999999,76.36041666666667,17.339583333333334,2023-08-24,0.0696525573730468,916.3364706186424
2023-08-25,2023-08-25,5657.520833333333,0.009402031723218,106.36812055861664,2578.2120393322616,0.0702267553020499,2426.1704778619664,0.0697708129882812,1.1608880838691482e-05,796.0729166666666,0.1008541666666666,0.0676875,0.0857695702280202,0.0538614272883381,0.0311817481372657,20.641666666666666,21.339583333333334,5.1161,796.0729166666666,87.0,15.791666666666666,2023-08-25,0.0697708129882812,905.8038207771513
2023-08-26,2023-08-26,5610.020833333333,0.0094416748124222,105.92092948925404,2563.8164502245418,0.0736005253664611,2430.8102297437576,0.0688654581705729,1.0136083057448215e-05,796.65625,0.1105,0.0674166666666666,0.0909051850281904,0.0601598544652016,0.0348280675865907,21.55,20.585416666666667,5.619,796.65625,73.05208333333333,17.447916666666668,2023-08-26,0.0688654581705729,901.3836559134329
2023-08-27,2023-08-27,5610.229166666667,0.0094434492292854,105.91557914055048,2546.370527890341,0.0781225241201382,2421.750172581533,0.0709190368652343,9.543534858613996e-06,796.5166666666668,0.1243958333333333,0.069,0.0992011461911468,0.0703341976120507,0.0407182532247989,22.31875,21.922916666666666,3.3292,796.5166666666668,67.2,18.241666666666667,2023-08-27,0.0709190368652343,904.2663468857063
2023-08-28,2023-08-28,5842.166666666667,0.0092530399888994,108.08692023060138,2626.254622657608,0.0596977528164132,2511.9539313396467,0.05511474609375,8.455874612012267e-06,796.0041666666666,0.1159166666666666,0.0695625,0.0948342375988348,0.0649785280716122,0.03761772011374,23.05,21.866666666666664,0.074099995,796.0041666666666,55.12916666666666,19.441666666666663,2023-08-28,0.05511474609375,892.294630401256
2023-08-29,2023-08-29,5894.270833333333,0.0092116252154928,108.56951577831772,2661.8510494114203,0.051917975855328,2574.4130954800075,0.0450998942057291,6.2986356482707565e-06,797.2979166666668,0.0990208333333333,0.0701041666666666,0.0858691876946139,0.0539836002672896,0.0312524771775203,21.70625,21.454166666666666,0.012,797.2979166666668,47.82916666666667,17.5,2023-08-29,0.0450998942057291,875.680596743199
2023-08-30,2023-08-30,6099.583333333333,0.0090547901394606,110.4461389388743,2690.003325015389,0.0462886346741253,2607.660938563459,0.0403340657552083,5.846875729553378e-06,794.7208333333333,0.0867291666666666,0.0709583333333333,0.0795564031590942,0.0462414670997313,0.0267703596654163,21.822916666666668,21.495833333333334,0.0,794.7208333333333,40.60625,18.504166666666663,2023-08-30,0.0403340657552083,860.0321269330157
